source,target
ꢱꣂꢮꢸ,ஸோவு
ꢫꣂꢒꢭ ꢱꣂꢮꢸ,யோகளஸோவு
ꢣꢷꢒꢳ ꢱꣂꢮꢸ,தீ3களஸோவு
ꢣꢷꢱꣂꢮꢸ,தீ3ஸோவு
ꢢꢷꢥ꣄ꢱꣂꢮꢸ,தீ2ந்ஸோவு
ꢗꢵꢬ꣄ꢱꣂꢮꢸ,சார்ஸோவு
ꢦꢵꢛ꣄ꢗ꣄ ꢱꣂꢮꢸ,பாஞ்சு; ஸோவு
ꢱꣂ ꢱꣂꢮꢸ,ஸோஸோவு
ꢱꢵꢡ꣄ ꢱꣂꢮꢸ,ஸாத்ஸோவு
ꢃꢝ꣄ꢱꣂꢮꢸ,ஆட்2ஸோவு
ꢥꣁꢮ꣄ ꢱꣂꢮꢸ,நொவ்ஸோவு
ꢥꣁꢭ꣄ꢒꢳ ꢥꣁꢮ꣄ꢱꣂꢮꢸ,நொல்களநொவ்ஸோவு
ꢱꢱꢬꢸ,ஸஸரு
ꢣꢷꢒꢳ ꢱꢱꢬꢸ,தீ3களஸஸரு
ꢮꢷꢱ꣄ꢒꢳ ꢱꢱꢬꢸ,வீஸ்களஸஸரு
ꢣꢷꢱꢵꢬ꣄,தீ3ஸார்
ꢢꢶꢥ꣄ꢱꢵꢬ꣄,தி2ந்ஸார்
ꢗꢵꢬ꣄ ꢱꢵꢬ꣄,சார்ஸார்
ꢦꢵꢛ꣄ꢗ꣄ ꢱꢱꢬ꣄,பாஞ்ச்ஸஸர்
ꢱꣂ ꢱꢵꢱꢬ꣄,ஸோஸஸர்
ꢱꢵꢡ꣄ ꢱꢱꢬ꣄,ஸாத்ஸஸர்
ꢃꢜ꣄ ꢱꢱꢬ꣄,ஆட்ஸஸர்
ꢥꣁꢮ꣄ ꢱꢱꢬ꣄,நொவ்ஸஸர்
ꢣꢾꢱ꣄ ꢱꢱꢬ꣄,தெ3ஸ்ஸஸர்
ꢭꢾꢒ꣄ꢒꢸ,லெக்கு
ꢱꣁꢮꢸ ꢱꢱꢬꢸ,ஸொவுஸஸரு
ꢒꣂꢜꢶ,கோடி
ꢏꢠ꣄ꢜꢾ,ஒண்டெ
ꢧꣀꢭꣁ,பை2லொ
ꢧꣀꢭꢵꢪ꣄,பை2லாம்
ꢣꢶꢮ꣄ꢮꣁ,தி3வ்வொ
ꢣꢶꢮꢫꣁ,தி3வயொ
ꢢꢶꢥ꣄ꢱꢵ,தி2ந்ஸா
ꢣꢶꢥ꣄ꢮꢫꣁ,தி3ந்வயொ
ꢗꢬ꣄ꢭꣁ,சர்லொ
ꢗꢬ꣄ꢮꢫꣁ,சர்வயொ
ꢦꢮ꣄ꢛ꣄ꢗꣁ,பவ்ஞ்சொ
ꢦꢮ꣄ꢛ꣄ꢗꣁꢫꣁ,பவ்ஞ்சொயொ
ꢱꣁꢮ꣄ꢮꣁ,ஸொவ்வொ
ꢱꣁꢮ꣄ꢮꢫꣁ,ஸொவ்வயொ
ꢱꢡ꣄ꢭꣁ,ஸத்லொ
ꢱꢡ꣄ꢮꢫꣁ,ஸத்வயொ
ꢂꢜ꣄ꢮ,அட்வ
ꢂꢜ꣄ꢮꢫꣁ,அட்வயொ
ꢥꣁꢮ꣄ꢮ,நொவ்வ
ꢥꣁꢮ꣄ꢮꢫꣁ,நொவ்வயொ
ꢣꢾꢱ꣄,தெஸ்
ꢣꢾꢱ꣄ꢮꢫꣁ,தெ3ஸ்வயொ
ꢤꢬ꣄ꢪ ꢦꢸꢱ꣄ꢡꢮ꣄,த4ர்ம புஸ்தவ்
ꢤꢬ꣄ꢪꣁ,த4ர்மொ
ꢱꢸꢮꢡ꣄ꢡꢵꢥ꣄,ஸுவத்தான்
ꢥꢷꢡꢶ ꢆꢒ꣄ꢡꢶꢥ꣄,நீதி உக்தின்
ꢗꣁꢒ꣄ ꢮꢵꢗꢸꢥ꣄,சொக்வாசுன்
ꢤꢾꢬꢸꢪꢸ ꢮꢡ꣄ꢡꢵꢥ꣄,தெ4ருமு வத்தான்
ꢲꢶꢡ ꢮꢵꢗꢸꢥ꣄,ஹித வாசுன்
ꢄꢡꢶꢲꢵꢱ꣄,இதிஹாஸ்
ꢱꢛ꣄ꢗꢭꢥꣁ,ஸஞ்சலனொ
ꢱꢵꢲꢶꢡ꣄ꢫꢱꢵꢱ꣄ꢡꢬ꣄,ஸாஹித்ய ஸாஸ்தர்
ꢂꢭꢖ꣄ꢒꢵꢬꢸ ꢱꢵꢱ꣄ꢡꢬ꣄,அலங்காரு ஸாஸ்தர்
ꢱꢵꢲꢶꢡ꣄ꢫꢸ,ஸாஹித்யு
ꢦ꣄ꢬꢾꢪꣁ,ப்ரேமொ
ꢱꢾꢬ ꢤꢪꢶꢥꢶ,ஸெரத4மினி
ꢱꢲ ꢦꢭꢵꢫꢥꣁ,ஸஹபலாயனொ
ꢱꢲ ꢔꢪꢥꣁ,ஸஹக3மனொ
ꢮ꣄ꢫꢵꢓ꣄ꢫꢵꢥ꣄,வ்யாக்2யான்
ꢮꢗꢥ ꢱꣀꢭꢶ,வசன ஸைலி
ꢔꢣ꣄ꢫꣁ,க3த்3யொ
ꢡꢵꢞꢶꢦꢵꢥꢸꢥ꣄,தாடி3பானுன்
ꢮꢶꢫꢵꢱ꣄,வியாஸ்
ꢣꢾꢮꢸ ꢱ꣄ꢡꢶꢡꢶ,தே3வுஸ்துதி
ꢱꢶꢣ꣄ꢣꢵꢥ꣄ꢤꢸ ꢱꢣꢱ꣄,ஸித்3தா3ந்து4 ஸத3ஸ்
ꢪꢠ꣄ꢞꢭ꣄,மண்ட3ல்
ꢦ꣄ꢬꢾꢮꢸ ꢙꢶꢮ꣄ꢥꢪ꣄,ப்ரேவு ஜிவ்னம்
ꢤꢾꢬꢸꢪꢸ ꢙꢶꢮ꣄ꢥꢪ꣄,தெ4ருமு ஜிவ்னம்
ꢂꢤ꣄ꢫꢵꢫꢸ,அத்4யாயு
ꢱꢬ꣄ꢔꢸ,ஸர்கு3
ꢪꢲꢵꢒꢵꢮ꣄ꢫꢸ,மஹாகாவ்யு
ꢦꢶꢬꢵꢪꣁ,பிராமொ
ꢦꢬꢷꢡꢶ,பிரீதி
ꢒꢵꢪꣁ,காமொ
ꢦꣁꢮꢱꢸ ꢒꢵꢭ꣄,பொவ்ஸு கால்
ꢍꢱꢸ ꢮꢵꢜ꣄,ஏஸு வாட்
ꢥꢵꢫꢒꢶ,நாயகி
ꢥꢵꢫꢒꣁ,நாயகொ
ꢱꢶꢱꢸꢱꢵꢄꢡ꣄ꢫꢸ,ஸிஸுஸாஹித்யு
ꢦꣁꢱ꣄ꢪꢾ,பொஸ்மெ
ꢲꢾꢱ꣄ꢫꢪ꣄,ஹேஸ்யம்
ꢥꢵꢗꢸꢮꢵꢥ꣄,நாசுவான்
ꢱꢶꢳ꣄ꢳꢵ ꢒꢵꢭ꣄,ஸிள்ளாகால்
ꢲꢶꢪꢳꣁ,ஹிமளொ
ꢲꢶꢪꢸꢱꢸ ꢒꢵꢭ꣄,ஹிமுஸுகால்
ꢣꢵꢥ꣄,தா3ன்
ꢱꢪꢱ꣄ꢢꢵꢥ꣄,ஸம்ஸ்தா2ன்
ꢱꢪ꣄ꢒ꣄ꢯꢾꢦ꣄,ஸம்க்ஷேப்
ꢡꢵꢣꢶ,தாடி3
ꢡꢵꢜꢶ - ꢦꢵꢥꢸ ꢭꢶꢓꢾꢫꣁ,தாடி - பானும் லிகெ2யொ
ꢦꢣ꣄ꢫꣁ,பத்3யொ
ꢒꢮꢶꢡꢵ ꢬꢷꢡꢶ,கவிதா ரீதி
ꢯꣀꢮꣁ,ஸைவொ
ꢯꢶꢮ ꢪꢵꢬ꣄ꢔꢸ,ஶிவமார்கு3
ꢮꢡ꣄ꢡꢵ ꢂꢬ꣄ꢢꢸ,வத்தாஅர்து2
ꢦ꣄ꢬꢱꢖ꣄ꢔꢸ,ப்ரஸங்கு3
ꢩꢵꢰꢠꣁ,பா4ஷணொ
ꢥꢵꢫꢒꢥ꣄,நாயகன்
ꢗꢭꢥ꣄ꢒꢵꢭ꣄,சலன்கால்
ꢗꢭ꣄ꢡꢒꢵꢭ꣄,சல்தகால்
ꢱ꣄ꢮ ꢗꢬꢶꢡ꣄ꢬꢸ,ஸ்வ சரித்ரு
ꢂꢭꢔ꣄ ꢔꢷꢡꢸꢥ꣄,அலக்3 கீ3துன்
ꢕꢾꢬꢸ ꢤꢾꢬꢸꢪ꣄,கே4ரு தெ4ரும்
ꢣꣂꢰ ꢔꢸꢠ ꢮꢶꢪꢬ꣄ꢱꢠꣁ,தோ3ஷ கு3ண விமர்ஸணொ
ꢱꢥ꣄ꢫꢵꢱꢸ ꢂꢗꢵꢬ꣄,ஸன்யாஸு அசார்
ꢣꢾꢒ꣄ꢯꢸꢠꢸ ꢮꢬꣁ,தெ3க்ஷுணு வரொ
ꢪꢥ꣄ꢣ ꢪꢵꢬꢸꢣꣁ,மந்த3 மாருதொ3
ꢱꢖ꣄ꢒꢭꢥꢒꢬ꣄ꢡꣁ,ஸங்கலனகர்தொ
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢸꢥꢵꢬ꣄,ஜெதொ செர்சுனார்
ꢱꢪ꣄ꢦꢵꢢꢒꣁ,ஸம்பாதகொ
ꢮꢬ꣄ꢠꢶ,வர்ணி
ꢥꢵꢫꢥ꣄ꢪꢵꢬ꣄,நாயன்மார்
ꢥꢶꢔꢠ꣄ꢜꢸ,நிக3ண்டு
ꢤꢾꢬ꣄ꢪꢸ ꢓꢾꢥꢶ,தெ4ர்மு கெ2னி
ꢥꢷꢡꢶ ꢱꢵꢲꢶꢡ꣄ꢫꢸ,நீதி ஸாஹித்யு
ꢗꢡꢵꢨ꣄ꢣꢶꢶ,ஸதாப்3தி3
ꢩꢒ꣄ꢡꢶ ꢪꢵꢬ꣄ꢔꢸ,ப4க்தி மார்கு3
ꢩꢵꢔꢸ,பா4கு3
ꢮꢡ꣄ꢡꢵꢥꢸ꣄ ꢂꢬ꣄ꢢꢸ,வத்தானு அர்து2
ꢦꢬꢪꢵꢡ꣄ꢪꣁ,பரமாத்மொ
ꢩꢮ꣄ꢡꢸꢭ꣄,ப4வ்துல்
ꢧꣀꢭꢮꢵꢗꢸ,பை2லவாசு
ꢦ꣄ꢬꢾꢮꢾꢱꢸ ꢮꢵꢗꢸ,ப்ரேவேஸு வாசு
ꢦꢷꢝꢶꢒꣁ,பீடி2கொ
ꢮꢳꢸ ꢬꢵꢠ꣄,வளுராண்
ꢂꢭꢔ꣄ꢔꣁ,அலக்3கொ3
ꢮꢾꢔꢸꢳꣁ,வெகுளொ
ꢙꢥꢥꣁ,ஜனனொ
ꢙꢾꢥ꣄ꢪꢸ ꢧꣁꢳ꣄,ஜென்மு போ2ள்
ꢥꣁꢮꣁ ꢒꢮꢶꢡꣁ,நொவொ கவிதொ
ꢥꢮꢷꢥ ꢒꢮꢶꢡꣁ,நவீன கவிதொ
ꢥꢹꢡꢥ ꢒꢮꢶꢡꣁ,நூதன கவிதொ
ꢕꢥꢮꢵꢥ꣄,க4னவான்
ꢦꣁꢰꢒꣁ,போஷகொ
ꢦꢸꢬꢵꢠꢸ,புராணு
ꢱꢹꢬꢶ,ஸூரி
ꢥꢾꢪ ꢱꣁꢞꢶꢥꢶ,நேம ஸொடி3னி
ꢒꣃꢒꢶꢒ꣄,லௌகிக்
ꢂꢪ꣄ꢪꢵꢥ꣄,அம்மான்
ꢱꢥ꣄ꢣꣁꢰ꣄,ஸந்தே3ஷ்
ꢘꢥ꣄ꢣꢱ꣄,ச2ந்த3ஸ்
ꢩꢵꢮꢬ꣄ꢢꢸ,பா4வார்து2
ꢪꢴꣁꢞꢪ꣄,மொ:ட3ம்
ꢦꢵꢬꢪ꣄ꢦꢬ꣄ꢫꣁ,பாரம்பர்யொ
ꢦꢷꢔꢸ ꢤꢬꢷꢬ꣄,பீகுத4ரீர்
ꢡꢸꢞ꣄ꢫꢵꢥꢸ ꢪꢵꢬ꣄ꢔꢸ,துட்3யானு மார்கு3
ꢂꢮꢡꢵꢬꢶꢒꣁ,அவதாரிகொ
ꢡꢷꢥ꣄ꢡꢪꢶꢳꢸ ꢱꢵꢲꢶꢡ꣄ꢫꣁ,தீ2ன்தமிளு ஸாஹித்யொ
ꢪꢹꢭ ꢦꢸꢱ꣄ꢡꢮ꣄,மூல புஸ்தவ்
ꢂꢜꢸ ꢦꢸꢱ꣄ꢡꢮ꣄,அடுபுஸ்தவ்
ꢮꢥꢵꢥ꣄ꢡꢬꢸ ꢤꢬꢷꢬ꣄,வனாந்தரு த4ரீர்
ꢪꢸꢥꢶ,முனி
ꢔꢥꢤꢥꢮꢵꢥ꣄,க3னத4னவான்
ꢆꢡ꣄ꢡꢬꢸ ꢮꢬꣁ,உத்தரு வரொ
ꢲꢶꢪꢮꢬꣁ,ஹிமவரொ
ꢧꢾꢮ꣄ꢭꢥꢦꢥ꣄,பொ2வ்னபன்
ꢮꣀꢒꢸꢠ꣄ꢜꢸ,வைகுண்டு
ꢦꢬꢪ꣄ꢤꢵꢪ꣄,பரம்தா4ம்
ꢮꣀꢰ꣄ꢠꢮ ꢪꢵꢬ꣄ꢔꢸ,வைஷ்ணவ மார்கு3
ꢂꢯꢬꢷꢬꢶ,அஶரீரி
ꢣꢵꢱꢸꢥ꣄,தா3ஸுன்
ꢂꢩꢶꢰꢿꢒ꣄,அபி4ஷேக்
ꢂꢬ꣄ꢗꢥꣁ,அர்சனொ
ꢂꢮ꣄ꢡꢵꢬ꣄,அவ்தார்
ꢃꢱꢶꢰ꣄,ஆஸிஷ்
ꢃꢱꢷꢬ꣄ꢮꢵꢡ꣄,ஆஸீர்வாத்
ꢃꢱ꣄ꢬꢪꣁ,ஆஸ்ரமொ
ꢣꢿꢮ꣄,தே3வ்
ꢩꢔꢮꢵꢥ꣄,ப4க3வான்
ꢃꢬꢵꢤꢥꣁ,ஆராத4னொ
ꢣꢮ꣄ꢬꣁ,த4வ்ரொ
ꢪꢥ꣄ꢣꢶꢬ꣄,மந்தி3ர்
ꢃꢡ꣄ꢪꣁ,ஆத்மொ
ꢃꢱ꣄ꢡꢶꢒ꣄,ஆஸ்திக்
ꢡꢸꢞꢶꢫꢵꢥꢸ ꢪꢵꢬ꣄ꢔꢸ,துடி3யானு மார்கு3
ꢲꢶꢥ꣄ꢣꢸ,ஹிந்து3
ꢣꢿꢮꢸ ꢩꢒ꣄ꢡꢶ,தே3வுப4க்தி
ꢣꢾꢮ꣄,தே3வ்
ꢅꢯꣁ,ஈஶொ
ꢅꢯ꣄ꢦꢸꢬꢸ,ஈஶ்புரு
ꢲꢸꢠ꣄ꢞꢶ,ஹுண்டி3
ꢱꣂꢩꢵ ꢫꢵꢡ꣄ꢬꣁ,ஸோபா4 யாத்ரொ
ꢬꢒ꣄ꢰꢸꢥꢵꢬ꣄,ரக்ஷுனார்
ꢔꢬ꣄ꢩ ꢔ꣄ꢒꢺꢲꢪ꣄,க3ர்ப4க்3ருஹம்
ꢱꢪꢵꢤꢶ,ஸமாதி4
ꢒꢬ꣄ꢦꢸꢬ꣄,கர்பூர்
ꢂꢡ꣄ꢡꢶꢪ꣄ꢨꢸꢬ꣄,அத்திம்பு3ர்
ꢒꢾꢥ꣄ꢫꢵꢱ꣄ꢡꢶꢬꢷ,கென்யாஸ்திரீ
ꢒꢵꢠꢶꢒ꣄ꢒꢿ,காணிக்கெ
ꢒꢵꢮꢶꢮꢱ꣄ꢡꢬ꣄,காவிவஸ்தர்
ꢒꢶꢬꢸꢱ꣄ꢡꢸ ꢪꢵꢬ꣄ꢔꢸ,கிருஸ்து மார்கு3
ꢒꢷꢬ꣄ꢡ꣄ꢡꢥꢵꢥ꣄,கீர்தனான்
ꢒꢸꢭꢣꢿꢮ꣄,குலதே3வ்
ꢣꢸꢮꣁ,தி3வொ
ꢤ꣄ꢮꢙ ꢱ꣄ꢢꢪ꣄ꢨꢸ,த்4வஜஸ்த2ம்பு3
ꢤꢮ꣄ꢬꣁ,த4வ்ரொ
ꢱꢶꢬ꣄ꢒꢥ꣄,ஸிர்கன்
ꢯ꣄꣄ꢬꢶꢔꢥ꣄ꢤꢸ,ஸ்ரீக3ந்து4
ꢱꢥ꣄ꢫꢵꢱ꣄,ஸந்யாஸ்
ꢱꢥ꣄ꢫꢵꢱꢶ,ஸந்யாஸி
ꢱꢥ꣄ꢫꢵꢱꢶꢥꢶ,ஸந்யாஸினி
ꢱꢪꢠ ꢪꢵꢬ꣄ꢔꢸ,ஸமண மார்கு3
ꢤꢾꢬꢸꢪ꣄,தெ4ரும்
ꢤꢬ꣄ꢪꢸ,த4ர்மு
ꢱꢵꢣꢸ,ஸாது4
ꢱꢵꢨꢥꣁ,ஸாப3னொ
ꢂꢩꢶꢱꢵꢦ꣄,அபி4ஸாப்
ꢱꢶꢡ꣄ꢡꢬ꣄,சித்தர்
ꢱꢶꢭꢸꢮꣁ,ஸிலுவொ
ꢱꢶꢭꣁ,ஸிலொ
ꢱꢶꢭ꣄ꢨꣁ,ஸில்பொ
ꢯꢶꢶꢮꣁ,ஶிவொ
ꢥꢴꢥ꣄ ꢣꢿꢮ꣄,ந:ன்தே3வ்
ꢔꢵꢪꢸ ꢣꢿꢮ꣄,கா3முதே3வ்
ꢱꢶꢰ꣄ꢫꢵꢥ꣄,ஸிஷ்யான்
ꢬꢸꢣ꣄ꢬꢦꢹꢪꢶ,ருத்3ரபூமி
ꢱꢸꢱꢥ꣄ꢣꢾꢱꢸꢥ꣄,ஸுஸந்தே3ஸுன்
ꢱꣀꢮꢪ꣄,ஸைவம்
ꢱ꣄ꢮꢬ꣄ꢔꢸ,ஸ்வர்கு3
ꢛꢵꢥ ꢱ꣄ꢥꢵꢥ꣄,ஞானஸ்நான்
ꢡꢦꢱ꣄,தபஸ்
ꢦꣁꢳ꣄ꢳꢶ ꢮꢵꢱꢭ꣄,பொள்ளி வாஸல்
ꢤꢬ꣄ꢪꢒꢬ꣄ꢡꣁ,த4ர்மகர்தொ
ꢥ꣄ꢫꢵꢱꢶ,ந்யாஸி
ꢱꢸꢦ꣄ꢬꢩꢵꢡꢸꢪ꣄ ꢣꢾꢮꢸꢒ꣄ ꢲꢸꢞꢞ꣄ꢥꢶ,ஸுப்ரபா4தும் தே3வுக் ஹுட3ட்3னி
ꢯ꣄꣄ꢬꢷ ꢦꢵꢣꢪ꣄,ஸ்ரீபாத3ம்
ꢱꢪꢵꢬꢵꢤꢥꣁ,ஸமாராத4னொ
ꢣꢱꢭ꣄,த3ஸல்
ꢤꢮ꣄ꢬꢵ ꢆꢡ꣄ꢱꢮꢸ,த4வ்ரா உத்ஸவு
ꢣꢷꢦꢵꢬꢵꢡꢥꣁ,தீ3பராத4னொ
ꢣꢷꢬ꣄ꢔꢣꢬ꣄ꢱꢶ,தீ3ர்க4த3ர்ஸி
ꢡꢷꢬ꣄ꢢꢸ,தீர்து2
ꢦ꣄ꢬꢱꢵꢣ꣄,ப்ரஸாத்3
ꢨꢥ꣄ꢤꢪ꣄,ப3ந்த4ம்
ꢪꢾꢞꢵꢡ꣄ꢪꣁ,மேடா3த்மொ
ꢦꢸꢠ꣄ꢫꢵꢡ꣄ꢪꣁ,புண்யாத்மொ
ꢣꢠ꣄ꢞꢶ,த3ண்டி3
ꢨꣁꢭꢶꢦꢷꢟ꣄,பொ3லிபீட்2
ꢦꣁꢳ꣄ꢳꢶ,பொள்ளி
ꢦꢵꢦꢶ,பாபி
ꢦ꣄ꢬꢒꢵꢬ꣄,ப்ரகார்
ꢦ꣄ꢬꢗꢵꢬꢒ꣄,ப்ரசாரக்
ꢦ꣄ꢬꢵꢡ꣄ꢡꢥꣁ,ப்ராத்தனொ
ꢆꢙ꣄ꢮꢵꢮ꣄,உஜ்வாவ்
ꢦꢸꢠ꣄ꢠꢸ,புண்ணு
ꢦꢸꢙꣁ,புஜொ
ꢨꢶꢱꢨ꣄,பி3ஸப்3
ꢪꢲꢵꢬꢱꢥꣁ,மஹாரஸனொ
ꢱꢶꢒ꣄ꢒꢞ꣄ꢠꢵꢬ꣄,ஸிக்கட்3ணார்
ꢨꢸꢣ꣄ꢤ ꢪꢵꢬ꣄ꢔꢸ,பு3த்3த4 மார்கு3
ꢪꢝ,மட்2
ꢕꢾꢠ꣄ꢜꣁ,கெ4ண்டொ
ꢪꣁꢥ꣄ꢡꢸꢬ꣄,மொந்துர்
ꢣꢷ ꢒ꣄ꢰꣁ ꢓꢳ꣄ꢳꢥ꣄ ꢮꢾꢳ꣄꣄ ꢔꢸꢬꢸ ꢱꢖ꣄ꢔꢱ꣄ꢡꢾ ꢪꣁꢥ꣄ꢡꢸꢬ꣄,தீ3 க்ஷொக2ள்ளன் வேள் கு3ரு ஸங்க3ஸ்தெ மொந்துர்
ꢮꢿꢣ꣄,வேத்3
ꢪꢥꢱꢵꢒ꣄ꢰꢶ,மனஸாக்ஷி
ꢣ꣄ꢬꢵꢮꢶꢞ ꢔ꣄ꢬꢵꢪ꣄ꢫ ꢣꢾꢮ꣄ꢡꣁ,த்3ராவிட3 க்3ராம்ய தே3வ்தொ
ꢪꢾꢬꢶ ꢕꢾꢬ꣄,மேரி கே4ர்
ꢪꢵꢬꢶꢫꢪ꣄ꢪꣁ,மாரியம்மொ
ꢱꢵꢪꢶꢫꢵꢬꢸꢥ꣄,ஸாமியாருன்
ꢪꣂꢒ꣄ꢯꢶ,மோக்ஷி
ꢪꢸꢒ꣄ꢡꢶ,முக்தி
ꢬꢾꢡ꣄ꢡꢸ,ரெத்து
ꢥꢪꢱ꣄ꢒꢵꢬ꣄,நமஸ்கார்
ꢥꢪꢥꣁ,நமனொ
ꢥꣂꢪ꣄,நோம்
ꢮꢶꢔ꣄ꢬꢲꢪ꣄,விக்3ரஹம்
ꢦꢵꢦꢮꢶꢪꣂꢗꢥꣁ,பாபவிமோசனொ
ꢮꣁꢔꢡ꣄,வொக3த்
ꢮꣀꢰ꣄ꢠꢮꢪ꣄,வைஷ்ணவம்
ꢙꢾꢦꢪ꣄,ஜெபம்
ꢙꢾꢭꢸꢪ꣄,ஜெலும்
ꢲꢵꢙꢶ,ஹாஜி
ꢲꢙ꣄ꢙꢸ ꢫꢵꢡ꣄ꢬꣁ ꢒꢾꢬꢾꢱ꣄ꢡꢾꢥꣁ,ஹஜ்ஜு யாத்ரொ கெரெஸ்தெனொ
ꢂꢞ꣄ꢔꢾꢭ꣄,அட்3கெ3ல்
ꢒꢾꢣꢸꢬꣁ,கெது3ரொ
ꢮꢱ꣄ꢡꢬ꣄,வஸ்தர்
ꢩꢹꢰꢸ,பூ4ஷு
ꢱꣁꢪ꣄ꢪꢸ,ஸொம்மு
ꢗꣁꢮ꣄ꢭꢶ,சொவ்ளி
ꢧꢾꢭꢸ,பே2லு
ꢂꢥ꣄ꢡꢬ꣄ꢮꢵꢱ꣄,அந்தர்வாஸ்
ꢏꢞ꣄ꢞꢶꢫꢠꢪ꣄,ஒட்3டி3யணம்
ꢂꢞꢸꢗꣁꢮ꣄ꢭꢶ,அடு3சொவ்ளி
ꢣꣁꢠꣁ,தொ3ணொ
ꢘꢵꢱ꣄ꢪꣁ,சா2ஸ்மொ
ꢓꢵꢡꢶ,கா2தி
ꢡꣃꢠꢞ꣄,தௌணட்
ꢡꢮ꣄ꢠꢣ꣄,தவ்ணட்3
ꢒꢾꢖ꣄ꢔꢠ꣄,கெங்க3ண்
ꢦꢵꢛ꣄ ꢂꢖ꣄ꢔꢬꣁ,பாஞ்அங்க3ரொ
ꢒꢸꢖ꣄ꢔꢸꢪ꣄,குங்கு3ம்
ꢦꣁꢖ꣄ꢔꢸꢳꣁ,பொங்கு3ளொ
ꢦꣀꢞꢶ,பைடி3
ꢭꢴꣂꢖ꣄ꢔꢸ,லோ:ங்கு3
ꢲꢵꢡꢸꢪꢔꢵ ꢨꣁꢜ꣄ꢞꣁ,ஹாதுமகா3 பொ3ட்டொ3
ꢒꢸꢛ꣄ꢙꢪ꣄,குஞ்ஜம்
ꢗꣀꢪ꣄ꢨꢜ꣄ꢜꢾ,சைம்ப3ட்டெ
ꢔꣁꢬ꣄ꢱꢸꢭ꣄,கொ3ர்ஸுல்
ꢒꢰ꣄ꢜꢶꢨꣁꢜ꣄ꢜꣁ,கஷ்டி பொ3ட்டொ
ꢔꣁꢪꢾꢣꢒꢪ꣄,கோ3மேத3கம்
ꢂꢖ꣄ꢔ꣄ꢬꣁ,அங்க3ரொ
ꢂꢖ꣄ꢔ꣄ꢬꢵ,அங்க்3ரா
ꢓꣃꢭ꣄ꢜꢶ,கொ2ள்டி
ꢬꢖ꣄ꢔꢵꢮ꣄,ரங்கா3வ்
ꢣꣁꢠ꣄ꢞꣁ,தெ3ண்டொ3
ꢨꢶꢥ꣄ꢣꢸꢭꣁ,பி3ந்து3லொ
ꢭꣁꢭꢵꢒ꣄,லோலாக்
ꢪꣁꢛ꣄ꢗꢥꢶ,மொஞ்சனி
ꢗꢸꢗ꣄ꢗꢸꢪ꣄,சுச்சும்
ꢗꢾꢦꢶꢥꢶ,செபினி
ꢱꣁꢳꣁ,ஸெளளொ
ꢗꣁꢮ꣄ꢳꢶ,சொவ்ளி
ꢣꢥ꣄ꢡꢸ,த3ந்து
ꢆꢰ꣄ꢠꢶꢰꣁ,உஷ்ணிஷொ
ꢗꢾꢪ꣄ꢨꢜ꣄ꢜꢾ,செம்ப3ட்டெ
ꢚꢭ꣄ꢚꢭ꣄,ஜ2ல்ஜ2ல்
ꢑꢡꣁ,ஒளதொ
ꢨꣁꢜ꣄ꢜꣁ,பொ3ட்டொ
ꢒꢱ꣄ꢥꢶ,கஸ்நி
ꢦꢔꢶꢞꢶ,பகி3டி3
ꢡꣃꢠꢜ꣄,தௌணட்
ꢩꢹꢰꢠ,பூ4ஷண
ꢥꢶꢭꢣꢾꢫ꣄ꢞ,நிலதெ3ய்ட3
ꢦꢶꢪ꣄ꢨꢭꢪ꣄,பிம்ப3ளம்
ꢒꣃꢱ꣄,கௌஸ்
ꢒꣁꢮ꣄ꢯ꣄,கொவ்ஶ்
ꢪꢬꢔꢡꢪ꣄,மரக3தம்
ꢦꣁꢪ꣄ꢳꣁ,பொம்ளொ
ꢭꣁꢪ꣄ꢨꢞꢪ꣄,லொம்ப3ட3ம்
ꢨꢶꢭꢵꢒ꣄,பி3லாக்
ꢦꢸꢰ꣄ꢦꢬꢵꢔꢪ꣄,புஷ்பராக3ம்
ꢨꣀꢙꢪꢵ,பை3ஜமா
ꢦꣃꢒꢳ꣄,பௌகள்
ꢪꢵꢠꢶꢒ꣄ꢒꢪ꣄,மாணிக்கம்
ꢃꢬꢪ꣄,ஹாரம்
ꢪꢵꢭꢾ,மாலெ
ꢦꢵꢛꢶꢪꢸꢣ꣄ꢣꢶ,பாஞிமுத்3தி3
ꢤꣁꢮꢡ꣄,தொ4வத்
ꢪꣁꢡꢶ,மொதி
ꢪꢸꢒ꣄ꢒꢸꢬ꣄,முக்குர்
ꢪꢸꢣ꣄ꢣꢶ,முத்3தி3
ꢭꣁꢭꢵꢒ꣄,லொலாக்
ꢒꣀꢥ,கைந
ꢒꣀꢥꣁ,கைநொ
ꢂꢬꢶꢡ꣄ꢯꢪ꣄,ஹரித்ஶம்
ꢚꢸꢖ꣄ꢒꢭ꣄,ஜு2ங்கல்
ꢂꢖ꣄ꢔꢶꢞꢶ,அங்கி3டி3
ꢒꢸꢣꢵꢖ꣄ꢔꢶꢞꢶ,குதா3ங்கி3டி3
ꢃꢣꢵꢮ꣄,ஆதா3வ்
ꢌꢥ꣄ꢡꢸꢬ꣄,எந்துர்
ꢲꢹꢣꢵꢬ,ஹூதா3ர்
ꢬꢴꢥꢶ,ர:னி
