source,target
ꢦꢸꢠ꣄ꢫꢵꢡ꣄ꢪꣁ,punyaatmo'
ꢣꢠ꣄ꢞꢶ,dand'i
ꢨꣁꢭꢶꢦꢷꢟ꣄,bo'lipeed'h
ꢦꣁꢳ꣄ꢳꢶ,po'l'l'i
ꢦꢵꢦꢶ,paapi
ꢦ꣄ꢬꢒꢵꢬ꣄,prakaar
ꢦ꣄ꢬꢗꢵꢬꢒ꣄,prachaarak
ꢦ꣄ꢬꢵꢡ꣄ꢡꢥꣁ,praattano'
ꢆꢙ꣄ꢮꢵꢮ꣄,ujvaav
ꢦꢸꢠ꣄ꢠꢸ,punnu
ꢦꢸꢙꣁ,pujo'
ꢨꢶꢱꢨ꣄,bisab
ꢪꢲꢵꢬꢱꢥꣁ,mahaarasano'
ꢱꢶꢒ꣄ꢒꢞ꣄ꢠꢵꢬ꣄,sikkad'naar
ꢨꢸꢣ꣄ꢤ ꢪꢵꢬ꣄ꢔꢸ,buddha maargu
ꢪꢝ,mat'ha
ꢕꢾꢠ꣄ꢜꣁ,ghe'nt'o'
ꢪꣁꢥ꣄ꢡꢸꢬ꣄,mo'ntur
ꢣꢷ ꢒ꣄ꢰꣁ ꢓꢳ꣄ꢳꢥ꣄ ꢮꢾꢳ꣄꣄ ꢔꢸꢬꢸ ꢱꢖ꣄ꢔꢱ꣄ꢡꢾ ꢪꣁꢥ꣄ꢡꢸꢬ꣄,dee ksho' khal'l'an ve'l' guru sangaste' mo'ntur
ꢮꢿꢣ꣄,ved
ꢪꢥꢱꢵꢒ꣄ꢰꢶ,manasaakshi
ꢣ꣄ꢬꢵꢮꢶꢞ ꢔ꣄ꢬꢵꢪ꣄ꢫ ꢣꢾꢮ꣄ꢡꣁ,draavid'a graamya de'vto'
ꢪꢾꢬꢶ ꢕꢾꢬ꣄,me'ri ghe'r
ꢪꢵꢬꢶꢫꢪ꣄ꢪꣁ,maariyammo'
ꢱꢵꢪꢶꢫꢵꢬꢸꢥ꣄,saamiyaarun
ꢪꣂꢒ꣄ꢯꢶ,mokshi
ꢪꢸꢒ꣄ꢡꢶ,mukti
ꢬꢾꢡ꣄ꢡꢸ,re'ttu
ꢥꢪꢱ꣄ꢒꢵꢬ꣄,namaskaar
ꢥꢪꢥꣁ,namano'
ꢥꣂꢪ꣄,nom
ꢮꢶꢔ꣄ꢬꢲꢪ꣄,vigraham
ꢦꢵꢦꢮꢶꢪꣂꢗꢥꣁ,paapavimochano'
ꢮꣁꢔꢡ꣄,vo'gat
ꢮꣀꢰ꣄ꢠꢮꢪ꣄,vaishnavam
ꢙꢾꢦꢪ꣄,je'pam
ꢙꢾꢭꢸꢪ꣄,je'lum
ꢲꢵꢙꢶ,haaji
ꢲꢙ꣄ꢙꢸ ꢫꢵꢡ꣄ꢬꣁ ꢒꢾꢬꢾꢱ꣄ꢡꢾꢥꣁ,hajju yaatro' ke're'ste'no'
ꢂꢞ꣄ꢔꢾꢭ꣄,ad'ge'l
ꢒꢾꢣꢸꢬꣁ,ke'duro'
ꢮꢱ꣄ꢡꢬ꣄,vastar
ꢩꢹꢰꢸ,bhooshu
ꢱꣁꢪ꣄ꢪꢸ,so'mmu
ꢗꣁꢮ꣄ꢭꢶ,cho'vli
ꢧꢾꢭꢸ,phe'lu
ꢂꢥ꣄ꢡꢬ꣄ꢮꢵꢱ꣄,antarvaas
ꢏꢞ꣄ꢞꢶꢫꢠꢪ꣄,o'd'd'iyanam
ꢂꢞꢸꢗꣁꢮ꣄ꢭꢶ,ad'ucho'vli
ꢣꣁꢠꣁ,do'no'
ꢘꢵꢱ꣄ꢪꣁ,chhaasmo'
ꢓꢵꢡꢶ,khaati
ꢡꣃꢠꢞ꣄,taunad'
ꢡꢮ꣄ꢠꢣ꣄,tavnad
ꢒꢾꢖ꣄ꢔꢠ꣄,ke'ngan
ꢦꢵꢛ꣄ ꢂꢖ꣄ꢔꢬꣁ,paanj angaro'
ꢒꢸꢖ꣄ꢔꢸꢪ꣄,kungum
ꢦꣁꢖ꣄ꢔꢸꢳꣁ,po'ngul'o'
ꢦꣀꢞꢶ,paid'i
ꢭꢴꣂꢖ꣄ꢔꢸ,lhongu
ꢲꢵꢡꢸꢪꢔꢵ ꢨꣁꢜ꣄ꢞꣁ,haatumagaa bo't'd'o'
ꢒꢸꢛ꣄ꢙꢪ꣄,kunjam
ꢗꣀꢪ꣄ꢨꢜ꣄ꢜꢾ,chaimbat't'e'
ꢔꣁꢬ꣄ꢱꢸꢭ꣄,go'rsul
ꢒꢰ꣄ꢜꢶꢨꣁꢜ꣄ꢜꣁ,kasht'ibo't't'o'
ꢔꣁꢪꢾꢣꢒꢪ꣄,go'me'dakam
ꢂꢖ꣄ꢔ꣄ꢬꣁ,angro'
ꢂꢖ꣄ꢔ꣄ꢬꢵ,angraa
ꢓꣃꢭ꣄ꢜꢶ,khault'i
ꢬꢖ꣄ꢔꢵꢮ꣄,rangaav
ꢣꣁꢠ꣄ꢞꣁ,do'nd'o'
ꢨꢶꢥ꣄ꢣꢸꢭꣁ,bindulo'
ꢭꣁꢭꢵꢒ꣄,lo'laak
ꢪꣁꢛ꣄ꢗꢥꢶ,mo'nchani
ꢗꢸꢗ꣄ꢗꢸꢪ꣄,chuchchum
ꢗꢾꢦꢶꢥꢶ,che'pini
ꢱꣁꢳꣁ,so'l'o'
ꢗꣁꢮ꣄ꢳꢶ,cho'vl'i
ꢣꢥ꣄ꢡꢸ,dantu
ꢆꢰ꣄ꢠꢶꢰꣁ,ushnisho'
ꢗꢾꢪ꣄ꢨꢜ꣄ꢜꢾ,che'mbat't'e'
ꢚꢭ꣄ꢚꢭ꣄,jhaljhal
ꢑꢡꣁ,auto'
ꢨꣁꢜ꣄ꢜꣁ,bo't't'o'
ꢒꢱ꣄ꢥꢶ,kasni
ꢦꢔꢶꢞꢶ,pagid'i
ꢡꣃꢠꢜ꣄,taunat'
ꢩꢹꢰꢠ,bhooshana
ꢥꢶꢭꢣꢾꢫ꣄ꢞ,nilade'yd'a
ꢦꢶꢪ꣄ꢨꢭꢪ꣄,pimbalam
ꢒꣃꢱ꣄,kaus
ꢒꣁꢮ꣄ꢯ꣄,ko'vsh
ꢪꢬꢔꢡꢪ꣄,maragatam
ꢦꣁꢪ꣄ꢳꣁ,po'ml'o'
ꢭꣁꢪ꣄ꢨꢞꢪ꣄,lo'mbad'am
ꢨꢶꢭꢵꢒ꣄,bilaak
ꢦꢸꢰ꣄ꢦꢬꢵꢔꢪ꣄,pushparaagam
ꢨꣀꢙꢪꢵ,baijamaa
ꢦꣃꢒꢳ꣄,paukal'
ꢪꢵꢠꢶꢒ꣄ꢒꢪ꣄,maanikkam
ꢃꢬꢪ꣄,aaram
ꢪꢵꢭꢾ,maale'
ꢦꢵꢛꢶꢪꢸꢣ꣄ꢣꢶ,paanyimuddi
ꢤꣁꢮꢡ꣄,dho'vat
ꢪꣁꢡꢶ,mo'ti
ꢪꢸꢒ꣄ꢒꢸꢬ꣄,mukkur
ꢪꢸꢣ꣄ꢣꢶ,muddi
ꢒꣀꢥ,kaina
ꢒꣀꢥꣁ,kaino'
ꢂꢬꢶꢡ꣄ꢯꢪ꣄,aritsham
ꢚꢸꢖ꣄ꢒꢭ꣄,jhunkal
ꢂꢖ꣄ꢔꢶꢞꢶ,angid'i
ꢒꢸꢣꢵꢖ꣄ꢔꢶꢞꢶ,kudaangid'i
ꢃꢣꢵꢮ꣄,aadaav
ꢌꢥ꣄ꢡꢸꢬ꣄,e'ntur
ꢲꢹꢣꢵꢬ,hoodaara
ꢬꢴꢥꢶ,rhani
ꢔꣁꢱ꣄,go's
ꢥꢶꢱ꣄ꢱꢸꢭ꣄ꢒꣁ,nissulko'
ꢲꢸꢡ꣄ꢬꢵꢮ꣄,hutraav
ꢕꢸꢪ꣄ꢦꢸ,ghumpu
ꢔꣂꢱ꣄,gos
ꢆꢡ꣄ꢬꢮꢵꢣ꣄,utravaad
ꢨꢵꢣ꣄ꢫꢮꢵꢥ꣄,baadyavaan
ꢱꢹꢮꢵꢥ꣄ꢣꢵꢬ꣄,soovaandaar
ꢂꢥ꣄ꢡꢬ꣄ꢒꢬꣁ,antarkaro'
ꢱꢷꢭ꣄ꢒꢪ꣄,seelkam
ꢱꢵꢮꢤꢵꢥ꣄,saavadhaan
ꢌꢭꢪ꣄,e'lam
ꢥꢷꢭꢵꢪ꣄,neelaam
ꢂꢖ꣄ꢔꢶꢞꢶ ꢒꢾꢬꣁ,angid'i ke'ro'
ꢒꢮ꣄ꢭꢶꢥꢶ,kavlini
ꢪꢶꢱ꣄ꢬꢥꣁ,misrano'
ꢣꣁꢨ꣄ꢨꢶꢥꢶ,do'bbini
ꢩꢶꢞ꣄ꢥꢶ,bhid'ni
ꢦꢸꢛ꣄ꢙꣁ,punjo'
ꢒꢦꢶꢥꢶ,kapini
ꢏꢠ꣄ꢜ꣄ꢫꣁꢱ꣄ꢪꣁꢭ꣄,o'nt'yo'smo'l
ꢓꢾꢬꢵꢬꢸꢪꣁꢭ꣄,khe'raarumo'l
ꢒꢵꢱ꣄,kaas
ꢲꢥ꣄ꢥꢮ꣄,hannav
ꢲꢥ꣄ꢥ꣄ꢮꢸꢦꢡ꣄ꢬꢸ,hannvupatru
ꢨꢷꢪꣁ,beemo'
ꢙꢷꢮꢥꢬꢒ꣄ꢰꣁ,jeevanaraksho'
ꢒꢵꢭꢵꢮꢤꢶ,kaalaavadhi
ꢮꢿꢳꢸ ꢱꢪꢵꢦ꣄ꢡꢶ,vel'u samaapti
ꢪꢸꢱꢥ꣄ ꢒꢵꢭ꣄,musan kaal
ꢔꢶꢜ꣄ꢜꢖ꣄ꢔꢶ,git't'angi
ꢒꢸꢜꢶꢭꢸ ꢆꢣ꣄ꢫꣂꢔ꣄,kut'ilu udyog
ꢪꢶꢭꢥ꣄ꢮꢞ꣄ꢞꢶ,milanvad'd'i
ꢮꢬ꣄ꢤꢥꢮ꣄ꢬꢸꢣ꣄ꢤꢶ,vardhanavruddhi
ꢱꢲꢫꣂꢔꢸ ꢱꢖ꣄ꢕꢸ,sahayogu sanghu
ꢲꢵꢡꢸ ꢦꣁꢡꢶ,haatu po'ti
ꢣꢾꢥꢶꢓꢜ꣄ꢠꢶ,de'nikhat'ni
ꢱꣁꢖ꣄ꢔꢵꢪꣂꢭ꣄,so'ngaamol
ꢥ꣄ꢫꢵꢮꢸꢪꣁꢭ꣄,nyaavumo'l
ꢦ꣄ꢬꢡꢶ ꢯꣁꢡ꣄,prati sho't
ꢦ꣄ꢬꢡꢶ ꢱꣁꢮꢸ,prati so'vu
ꢮꢶꢒ꣄ꢒꢥ ꣄ꢢꢵꢪ꣄,vikkana thaam
ꢱꢵꢤꢥ꣄,saadhan
ꢪꢶꢡꢮꢿꢱꢸꢦꢥ꣄,mitavesupan
ꢥꢴꢥ꣄ꢒꢵꢱꢸꢥ꣄,nhankaasun
ꢗꢶꢭ꣄ꢭꢬꢸ ꢩ꣄ꢫꢵꢬ꣄,chillaru bhyaar
ꢥꢴꢥ꣄ ꢦꢬꢶꢪꢵꢠꢸ ꢩ꣄ꢫꢵꢬ꣄,nhan parimaanu bhyaar
ꢮꢶꢯꢿꢰꢸ ꢱꢵꢡ꣄,visheshu saat
ꢪꢾꢜ꣄ ꢱꢵꢡ꣄,me't' saat
ꢮꢶꢯꢿꢰꢸ ꢂꢪ꣄ꢱꢸ,visheshu amsu
ꢥꢴꢥ꣄ꢦꢬꢶꢪꢵꢠꢸ ꢱꢛ꣄ꢗꢫꣁ,nhanparimaanu sanchayo'
ꢥꢴꢥ꣄ ꢆꢬꢵꢮ꣄,nhan uraav
ꢥꢴꢥ꣄ ꢆꢣ꣄ꢫꣁꢔ꣄,nhan udyo'g
ꢗꢷꢜꢸ ꢒꢪ꣄ꢦꢾꢥꢶ,cheet'u kampe'ni
ꢗꢷꢜꢸ ꢱ꣄ꢡꢵꢦꢥꣁ,cheet'u staapano'
ꢒꢬꢥ꣄ꢒ꣄ꢬꢪꣁ,karankramo'
ꢮꢾꢱꢸꢥ꣄,ve'sun
ꢮꢿꢱ꣄,ves
ꢭꢴꢾꢓꢵ ꢱꣁꢤꢥꣁ,lhe'khaa so'dhano'
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶꢒꢾꢬ꣄ꢥꢵꢬ꣄ ꢡꢾꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢵꢬ꣄,utpattike'rnaar te'yaarke'rnaar
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ,utpatti
ꢒꢬ꣄ꢪꢣꢾꢥꢶ,karmade'ni
ꢆꢣ꣄ꢫꣂꢔꢸ ꢕꢥꣁ,udyogu ghano'
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥ꣄,kaam kartaan
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡ꣄ꢡꣁ,kaam kartto'
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥꢸ ꢱꢖ꣄ꢔꢸ,kaam kartaanu sangu
ꢒꢵꢗꢮꢵꢥꢵ,kaachavaanaa
ꢥꣁꢰ꣄ꢜꢶ,no'sht'i
ꢒꢵꢱꢸ ꢨꢶꢭ꣄ꢭꣁ,kaasu billo'
ꢥꢶꢒꢬ ꢭꢵꢩ꣄,nikara laabh
ꢲꢠ꣄ꢠꢮ꣄,hannav
ꢥꢶꢤꢶ,nidhi
ꢥꢶꢤꢶ ꢏꢬ꣄ꢱꢸ,nidhi o'rsu
ꢥꢶꢬ꣄ꢮꢵꢲꢸ ꢒꢵꢬ꣄ꢫꢵꢭꢫꣁ,nirvaahu kaaryaalayo'
ꢓꢞꢱ꣄ꢡꢾꢥꢸ,khad'aste'nu
ꢮꢮ꣄ꢬꢸꢥꢵꢬ꣄,vavrunaar
ꢥꢸꢔꢸꢥꢵꢬ꣄,nugunaar
ꢩꢵꢔꢱ꣄ꢢꢬ꣄,bhaagasthar
ꢩꢵꢔ꣄,bhaag
ꢗꢹꢗꢶ ꢦꢡ꣄ꢬꢸ,choochi patru
ꢔꢶꢞ꣄ꢞꢖ꣄ꢔꢶ,gid'd'angi
ꢒꢸꢡꣁ,kuto'
ꢦꢡ꣄ꢡꢶꢬꢪ꣄,pattiram
ꢦꢡ꣄ꢡꢶꢬꢪꢸ ꢒꢵꢬ꣄ꢫꢭꢫꣁ,pattiramu kaaryalayo'
ꢗꢶꢱ꣄ꢭꣁ,chislo'
ꢗꢵꢱ꣄ꢭꢵ ꢂꢖ꣄ꢔꢶꢞꢶ,chaaslaa angid'i
ꢒꢵꢨꢥ꣄ꢣꢸ,kaabandu
ꢮꢱ꣄ꢡꢸꢥ꣄,vastun
ꢥꢶꢤꢶꢱꢲꢵꢮ꣄,nidhisahaav
ꢔꢸꢠ꣄ꢠꢸꢲꢷꢥꢸꢮꢱ꣄ꢡꢸꢥ꣄,gunnuheenuvastun
ꢱꣁꢖ꣄ꢒꣁ,so'nko'
ꢂꢭ꣄ꢦ,alpa
ꢩꢬ꣄ꢡꢶꢪꣁ,bhartimo'
ꢯꢿꢰ꣄,shesh
ꢩꢬ꣄ꢡꢶ ꢪꢾꢥꢶꢒ꣄,bharti me'nik
ꢩꢬ꣄ꢡꢶꢮꢵꢥ꣄,bhartivaan
ꢂꢤꢶꢦꢡꢶ,adhipati
ꢥꢶꢮꢿꢰꢠꣁ,niveshano'
ꢃꢲꢡ꣄,aahat
ꢂꢱ꣄ꢒꣁ,asko'
ꢃꢲꢡ꣄ꢩ꣄ꢫꢵꢬ꣄,aahatbhyaar
ꢦ꣄ꢬꢵꢦ꣄ꢡꢶꢦꢡ꣄ꢬꢸ,praaptipatru
ꢦꢵꢮꢡꢶ,paavati
ꢬꢸꢦꢵꢫ꣄,rupaay
ꢪꢸꢭ꣄ꢧꢭꢵꢨ꣄,mulphalaab
ꢩ꣄ꢫꢵꢬ꣄ꢱꢵꢬ꣄,bhyaarsaar
ꢮꢠꢶꢙ꣄,vanij
ꢮꢠꢾ,vane'
ꢩ꣄ꢫꢵꢬꢸꢗꢶꢥ꣄ꢲꢸ,bhyaaruchinhu
ꢩ꣄ꢫꢵꢬꢸ ꢪꢸꢣ꣄ꢬꣁ,bhyaaru mudro'
ꢮ꣄ꢫꢵꢬ꣄,vyaar
ꢥꢶꢤꢶꢡꢔꢶꢥꢶ,nidhitagini
ꢥꢶꢤꢶꢂꢮ꣄ꢥꢶ,nidhiavni
ꢙꣁꢞꢸꢪ꣄ꢦꢸꢭ꣄,jo'd'umpul
ꢱꢪ꣄ꢨꢵꢣꢥꣁ,sambaadano'
ꢓꢞꢾꢪꣁꢭ꣄,khad'e'mo'l
ꢪꣁꢭ꣄,mo'l
ꢮꢶꢮꢬ꣄,vivar
ꢦ꣄ꢬꢡꢶ ꢱꣂꢡꢸ,prati sotu
ꢦ꣄ꢬꢡꢶ ꢱꣂꢮꢸ,prati sovu
ꢦ꣄ꢬꢒꢵꢱꢠꣁ,prakaasano'
ꢮꢶꢒ꣄ꢬꢫꣁ,vikrayo'
ꢮꢶꢒ꣄ꢒꢶꢥꢶ,vikkini
ꢮꢶꢒ꣄ꢒꢥ꣄ꢪꣂꢭ꣄,vikkanmol
ꢮꢶꢥꢶꢫꣁꢔ꣄,viniyo'g
ꢮꢶꢥꢶꢫꣂꢔ꣄ꢒꢾꢬ꣄ꢥꢵꢬꢸꢥ꣄,viniyogke'rnaarun
ꢩꢔ ꣄ꢦꢹꢡꢶꢬ꣄,bhaga pootir
ꢥꢶꢬ꣄ꢤꢵꢬꢶꢡꢒꢵꢭꢶꢒꢫꣁꢙꢥꣁ,nirdhaaritakaalikayo'jano'
ꢱ꣄ꢢꢶꢬ ꢥꢶꢤꢶ ꢢꣁꢮ꣄ꢥꢶ ꢫꣂꢙꢥꣁ,sthira nidhi tho'vni yojano'
ꢂꢖ꣄ꢔꢮꢶꢒꢵꢬꢸꢥ꣄,angavikaarun
ꢯꢵꢬꢷꢬꢶꢒ ꢮꢶꢒꢵꢬꢸꢥ꣄,shaareerika vikaarun
ꢂꢖ꣄ꢔꢲꢷꢥꢸꢥ꣄,angaheenun
ꢥꢹꢥꢯꢬꢷꢬꢶ,noonashareeri
ꢪꢹꢒꣁ,mooko'
ꢪꢹꢓꣁ,mookho'
ꢪꢹꢒꢶ,mooki
ꢏꢬꣁꢣꣁꢭꣁꢮꢵꢥ꣄,o'ro'do'lo'vaan
ꢏꢬꣁꢣꣁꢭꢶꢮꢵꢥ꣄,o'ro'do'livaan
ꢏꢬꣁꢣꣁꢭꢶ,o'ro'do'li
ꢗꢾꢮꢸꢜ꣄,che'vut'
ꢌꢞꣁ,e'd'o'
ꢂꢒ꣄ꢒꢸꢬꣁ,akkuro'
ꢒꢸꢳ꣄ꢳꣁ,kul'l'o'
ꢒꢸꢳ꣄ꢳ꣄ꢶ,kul'l'_i
ꢂꢒ꣄ꢒꢸꢬꢷ,akkuree
ꢂꢥ꣄ꢣꢒꣁ,andako'
ꢔꢸꢜ꣄ꢞꢾ,gut'd'e'
ꢔꢸꢞ꣄ꢞꢶ,gud'd'i
ꢂꢥ꣄ꢣꣁ,ando'
ꢮꢵꢪꢥꢦꢥ꣄,vaamanapan
ꢒꢸꢳ꣄ꢳꢦꢥ꣄,kul'l'apan
ꢮꢵꢪꢥꣁ,vaamano'
ꢒꢸꢳ꣄ꢳꢶ,kul'l'i
ꢒꢹꢥ꣄,koon
ꢮꢔꢸꢠ꣄ꢜꣁꢣꣂꢠ꣄,vagunt'o'don
ꢮꣀꢠ꣄ꢜꢡꣂꢠ꣄,vaint'aton
ꢗꢾꢮ꣄ꢞꢶ,che'vd'i
ꢡꢡ꣄ꢡꢸꢮꣁ,tattuvo'
ꢡꢡ꣄ꢡꢸꢮꢵꢥ꣄,tattuvaan
ꢪꣁꢠ꣄ꢞꢶ,mo'nd'i
ꢔꣁꢞ꣄ꢞꣁ,go'd'd'o'
ꢔꣁꢞ꣄ꢞꢸ,go'd'd'u
ꢪꣁꢞꢪ꣄,mo'd'am
ꢥꢵꢒ꣄ ꢒꢜꢫꢾꢱ꣄ꢡꢾꢥꣁ,naak kat'aye'ste'no'
ꢪꣁꢞ꣄ꢞꢾ,mo'd'd'e'
ꢨꣁꢞꢒ꣄,bo'd'ak
ꢡꢭꢹꢦꣁꢜ꣄ꢜꢭꢸꢮꢵꢥ꣄,taloopo't't'aluvaan
ꢕꢾꢬꢸꢮ꣄ꢒꢥꢶ,ghe'ruvkani
ꢮꢶꢭꢵꢱ꣄ꢒꢥꢶ,vilaaskani
ꢂꢭꢱꣁꢒꢥꢶ,alaso'kani
ꢮꢶꢒꢵꢬ꣄ꢒꢥꢶ,vikaarkani
ꢂꢜꢵꢠ꣄ꢒꢒꢥ꣄,at'aankakan
ꢩꢮ꣄ꢫꢖ꣄ꢒꢥ꣄,bhavyankan
ꢧꢶꢬꢶꢧꢶꢬꢶ,phiriphiri
ꢡꢾꢬ꣄ꢱꢸ,te'rsu
ꢭꢾꢔꢸꢡꣁ,le'guto'
ꢧꢬꢡꢸ,pharatu
ꢧꢬꣁ ꢧꢳ꣄ꢗꣁ,pharo' phal'cho'
ꢲꣁꢭ꣄ꢭꣁ,ho'llo'
ꢧꢭ꣄ꢗꣁ,phalcho'
ꢡꢶꢫꢾꢢꢵꢥꢸꢒ꣄,tiye'thaanuk
ꢡꢶꢫꢾ ꢧꢭ꣄ꢗꣁ,tiye' phalcho'
ꢭꢾꢥ꣄ꢡꣁ,le'nto'
ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄,te'lyakahaal
ꢂꢬ꣄ꢢꢵꢡ꣄,arthaat
ꢂꢡꢶꢬ꣄ꢰ꣄ꢜꢸꢒꢥꢶ,atirsht'ukani
ꢥꢶꢫꢵꢮ꣄ ꢥꢴꢷꢡꣁ,niyaav nheeto'
ꢬꢪꢵ ꢬꢪꢶ,ramaa rami
ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄ꢒꢥꢶ,unna upirkani
ꢡꣂꢬꢫꢪ꣄ꢒꢥꢶ,torayamkani
ꢡꢾꢒ ꢧꢭ꣄ꢗꣁ,te'ka phalcho'
ꢣꢸꢣꢹꢬ꣄,dudoor
ꢲꢾꢡꢵꢬ꣄ꢡ꣄ꢡꢸꢒꢥ꣄,he'taarttukan
ꢡꢶꢫꢾ ꢦꢭ꣄ꢗꣁ,tiye' palcho'
ꢡꢿ ꢮꢿꢳ꣄,te vel'
ꢡ꣄ꢫꢮꢿꢳ꣄,tyavel'
ꢂꢥ꣄ꢫꢵꢮ꣄ꢒꢥꢶ,anyaavkani
ꢂꢦꢹꢬ꣄ꢦꢸꢒꢥ꣄,apoorpukan
ꢤꢵꢪ꣄ ꢤꢹꢪ꣄ꢒꢥ꣄,dhaam dhoomkan
ꢯꢵꢥ꣄ꢡꢶꢒꢥ꣄,shaantikan
ꢭꢾꢔꢸꢡ꣄ꢡ,le'gutta
ꢡꣁ,to'
ꢗꣁꢒ꣄ꢒꢜ꣄ꢒꢥ꣄,cho'kkat'kan
ꢒꢶꢖ꣄ꢒꢶꢬ꣄ꢥꢶ,kinkirni
ꢲꢣ꣄ꢣꢵꢪꢸꢣ꣄ꢣꢸ,haddaamuddu
ꢪꢴꢣ꣄ꢣꢶꢪ꣄,mhaddim
ꢂꢱꢶꢖ꣄ꢒꢪ꣄ꢒꢥ꣄,asinkamkan
ꢂꢭꢞ꣄ꢱꢶꢫꢪ꣄ꢒꢥ꣄,alad'siyamkan
ꢡꢶꢱꣁ,tiso'
ꢡꢶꢱꢥꢶ,tisani
ꢂꢮ꣄ꢱꢬ꣄ꢒꢥ꣄,avsarkan
ꢱꢶꢖ꣄ꢒꢵꢬ꣄ꢒꢥ꣄,sinkaarkan
ꢙꢞꢒꢥ꣄,jad'akan
ꢤꢶꢣꢮ꣄ꢒꢥ꣄,dhidavkan
ꢣꢾꢛ꣄ꢗꢸꢒꢥ꣄,de'nchukan
ꢦꢶꢬꢿꢒꢥ꣄,pirekan
ꢔꢾꢬꢸꢮ꣄ꢒꢥ꣄,ge'ruvkan
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸꢒꢥ꣄,aashcharyukan
ꢃꢱ꣄ꢡꢒꢥ꣄,aastakan
ꢪꣂꢙꢒꢥꢶ,mojakani
ꢏꢬ꣄ꢱꣁꢬ꣄ꢱꢸꢒꢥꢶ,o'rso'rsukani
ꢣꢷꢬ꣄ꢕꢸꢒꢥꢶ,deerghukani
ꢃꢣꢬꢮ꣄ꢒꢥꢶ,aadaravkani
ꢆꢡ꣄ꢱꢵꢲ꣄ꢒꢥꢶ,utsaahkani
ꢱꢸꢱ꣄ꢡꢶꢒꢥꢶ,sustikani
ꢂꢖ꣄ꢓꢹꢬ꣄ꢒꢥꢶ,ankhoorkani
ꢭꣂꢡ꣄ꢒꢥꢶ,lotkani
ꢗꢪꢤꢵꢥ꣄ꢒꢥꢶ,chamadhaankani
ꢡꣀꢬꢦꣂꢒ꣄,tairapok
ꢪꢴꢣ꣄ꢣꢶꢪꢴꢣ꣄ꢣꢶꢪ꣄,mhaddimhaddim
ꢂꢞ꣄ꢜꢪ꣄ꢒꢥꢶ ꢂꢮ꣄ꢞꢒꢥꢶ,ad't'amkani avd'akani
ꢱꢪ꣄ꢪꢡ꣄ꢒꢥꢶ,sammatkani
ꢗꢾꢬꢶꢒꢥꢶ,che'rikani
ꢄꢱꢒꢥ꣄ ꢌꢭ꣄ꢫꢒꢲꢵꢭ꣄,isakan e'lyakahaal
ꢫꢿꢭꢾꢥ꣄ꢡꢸ,yele'ntu
ꢂꢡ꣄ꢡꣁ,atto'
ꢦ꣄ꢬꢒ꣄ꢬꢸꢡꢶꢒꢥꢶ,prakrutikani
ꢱ꣄ꢮꢩꢵꢮ꣄ꢒꢥꢶ,svabhaavkani
ꢡꢫꢒꢥꢶ,tayakani
ꢬꢲꢱ꣄ꢫꢸꢪ꣄ꢒꢥꢶ,rahasyumkani
ꢣꢶꢮꢫꢾ,divaye'
ꢣꢷꢮꣂꢜ꣄,deevot'
ꢔꣂꢱ꣄ ꢥꢶꢯ꣄ꢯꢸꢭ꣄ꢒꢸꢒꢥꢶ,gos nishshulkukani
ꢲꢭ꣄ꢒꢒꢥꢶ,halkakani
ꢲꢮ꣄ꢭꢒꢥꢶ꣄,havlakani
ꢄꢒ꣄ꢒ,ikka
ꢄꢱꣁ,iso'
ꢄꢱꢥꢶ,isani
ꢲꢸꢡ꣄ꢡꢸꢬꢱ꣄ꢡꢶꢱꣁ,hutturastiso'
ꢲꣂꢜ꣄ꢒꢥꢶ,hot'kani
ꢲꣁꢜ꣄,ho't'
ꢔꢸꢳ꣄ꢳꢾꢒꢥꢶ,gul'l'e'kani
ꢔꢸꢳ꣄ꢳꢾ,gul'l'e'
ꢗꢾꢬ꣄ꢒꢵ ꢗꢾꢬ꣄ꢒꣁ,che'rkaa che'rko'
ꢩꢶꢡ꣄ꢡꢬ꣄,bhittar
ꢩꢶꢡ꣄ꢡꢬꢸꢡꣁꢒꢥ꣄,bhittaruto'kan
ꢡꢾꢥ꣄ꢥꢮꢾꢖ꣄ꢔꢸꢪ꣄,te'nnave'ngum
ꢡꢡ꣄ꢒ꣄ꢰꢠꢪ꣄,tatkshanam
ꢍꢮꢿꢳ꣄,evel'
ꢥꢶꢙꢪ꣄ꢒꢥꢶ ꢱꢾꢡ꣄ꢡꢸꢒꢥꢶ ꢬꢴꢡ꣄ꢡꢤꢵꢥꢸ,nijamkani se'ttukani rhattadhaanu
ꢩꢮ ꢮꢱꢒꢥꢶ ꢩꢵꢮ ꢦꢹꢬ꣄ꢠꢒꢥꢶ,bhava vasakani bhaava poornakani
ꢆꢖ꣄ꢗ,ungcha
