ꢓꣃꢭ꣄ꢜꢶ,shirt pocket
ꢬꢖ꣄ꢔꢵꢮ꣄,shawl
ꢣꣁꢠ꣄ꢞꣁ,neck chain
ꢨꢶꢥ꣄ꢣꢸꢭꣁ,anklet
ꢭꣁꢭꢵꢒ꣄,locket
ꢪꣁꢛ꣄ꢗꢥꢶ,sari pleats
ꢗꢸꢗ꣄ꢗꢸꢪ꣄,kumkum/ sindur
ꢦꣃꢱꢸꢭ꣄,slippers
ꢗꢾꢦꢶꢥꢶ,slippers
ꢱꣁꢳꣁ,sari
ꢗꣁꢮ꣄ꢳꢶ,blouse
ꢔꣁꢬ꣄ꢱꢸꢭ꣄,anklet for babies
ꢣꢥ꣄ꢡꢸ,ivory
ꢆꢰ꣄ꢠꢶꢰꣁ,turban
ꢗꢾꢪ꣄ꢨꢜ꣄ꢜꢾ,anklet for babies
ꢚꢭ꣄ꢚꢭ꣄,anklet for babies
ꢦꢭꣁ,half sari
ꢑꢡꣁ,"mark with kumkum, sandal, etc."
ꢒꢸꢜ꣄ꢒꣁ,towel
ꢨꣁꢜ꣄ꢜꣁ,cloth
ꢒꢱ꣄ꢥꢶ,towel
ꢦꢔꢶꢞꢶ,hat
ꢡꣃꢠꢜ꣄,big ear stud
ꢩꢹꢰꢠ,ornament
ꢥꢶꢭꢣꢾꢫ꣄ꢞ,saphire
ꢦꢶꢪ꣄ꢨꢭꢪ꣄,forehead ornament
ꢒꣃꢱ꣄,silk
ꢒꣁꢮ꣄ꢯ꣄,silk
ꢪꢬꢔꢡꢪ꣄,emerald
ꢦꣁꢪ꣄ꢳꣁ,coral
ꢭꣁꢪ꣄ꢨꢞꢪ꣄,ear ornament
ꢔꣁꢠꢪ꣄,skirt
ꢨꢶꢭꢵꢒ꣄,nose drops
ꢦꢸꢰ꣄ꢦꢬꢵꢔꢪ꣄,topaz
ꢨꣀꢙꢪꢵ,pyjamas
ꢦꣃꢒꢳ꣄,wooden slippers
ꢪꢵꢠꢶꢒ꣄ꢒꢪ꣄,carbuncle
ꢃꢬꢪ꣄,garland
ꢪꢵꢭꢾ,garland
ꢮꢶꢛ꣄ꢗꢸ,toe ring
ꢦꢵꢛꢶꢪꢸꢣ꣄ꢣꢶ,toe ring
ꢤꣁꢮꢡ꣄,dhoti
ꢪꣁꢡꢶ,pearl
ꢪꢸꢒ꣄ꢬꣁ,spectacles
ꢘꢵꢱ꣄ꢪꣁ,spectacles
ꢪꢸꢒ꣄ꢒꢸꢬ꣄,nose stud
ꢪꢸꢣ꣄ꢣꢶ,ring
ꢭꣁꢭꢵꢒ꣄,ear ornament
ꢒꣀꢥ,bangle
ꢒꣀꢥꣁ,bangle
ꢂꢬꢶꢡ꣄ꢯꢪ꣄,turquoise
ꢚꢸꢖ꣄ꢒꢭ꣄,ear drops
ꢂꢖ꣄ꢔꢶꢞꢶ,"shop, market"
ꢂꢖ꣄ꢔꢷꢒꢵꢬ꣄,approval
ꢒꢸꢣꢵꢖ꣄ꢔꢶꢞꢶ,pawn broker
ꢱꢲꢫꣁꢔ꣄,support
ꢃꢣꢵꢮ꣄,profit
ꢌꢥ꣄ꢡꢸꢬ꣄,machine
ꢲꢹꢣꢵꢬ,borrowal
ꢬꢴꢥꢶ,stock
ꢔꣁꢱ꣄,free
ꢥꢶꢱ꣄ꢱꢸꢭ꣄ꢒꣁ,free
ꢲꢸꢡ꣄ꢬꢵꢮ꣄,import
ꢕꢸꢪ꣄ꢦꢸ,variety
ꢔꣂꢱ꣄,free
ꢆꢡ꣄ꢬꢮꢵꢣ꣄,guarantee
ꢨꢵꢣ꣄ꢫꢮꢵꢥ꣄,owner
ꢱꢹꢮꢵꢥ꣄ꢣꢵꢬ꣄,owner
ꢂꢥ꣄ꢡꢬ꣄ꢒꢬꣁ,local tax
ꢱꢷꢭ꣄ꢒꢪ꣄,local tax
ꢱꢵꢮꢤꢵꢥ꣄,warning
ꢌꢭꢪ꣄,auction
ꢥꢷꢭꢵꢪ꣄,auction
ꢬꢷꢠ꣄,"debt, loan"
ꢂꢖ꣄ꢔꢶꢞꢶ,shop
ꢂꢖ꣄ꢔꢶꢞꢶ ꢒꢾꢬꣁ,shop keeper
ꢒꢮ꣄ꢭꢶꢥꢶ,mixture
ꢪꢶꢱ꣄ꢬꢥꣁ,mixture
ꢣꣁꢨ꣄ꢨꢶꢥꢶ,discount
ꢩꢶꢞ꣄ꢥꢶ,discount
ꢦꢸꢛ꣄ꢙꣁ,discount
ꢒꢦꢶꢥꢶ,discount
ꢏꢠ꣄ꢜ꣄ꢫꣁꢱ꣄ꢪꣁꢭ꣄,fixed price
ꢓꢾꢬꢵꢬꢸꢪꣁꢭ꣄,fixed price
ꢒꢵꢱ꣄,money
ꢲꢥ꣄ꢥꢮ꣄,money
ꢲꢥ꣄ꢥ꣄ꢮꢸꢦꢡ꣄ꢬꢸ,cheque
ꢨꢷꢪꣁ,guarantee
ꢙꢷꢮꢥꢬꢒ꣄ꢰꣁ,guarantee
ꢒꢵꢭꢵꢮꢤꢶ,expiry
ꢮꢿꢳꢸ ꢱꢪꢵꢦ꣄ꢡꢶ,expiry
ꢪꢸꢱꢥ꣄ ꢒꢵꢭ꣄,expiry
ꢔꢶꢜ꣄ꢜꢖ꣄ꢔꢶ,godown
ꢒꢸꢜꢶꢭꢸ ꢆꢣ꣄ꢫꣂꢔ꣄,cottage industry
ꢪꢶꢭꢥ꣄ꢮꢞ꣄ꢞꢶ,compound interest
ꢮꢬ꣄ꢤꢥꢮ꣄ꢬꢸꢣ꣄ꢤꢶ,compound interest
ꢱꢲꢫꣂꢔꢸ ꢱꢖ꣄ꢕꢸ,co-operative society
ꢲꢵꢡꢸ ꢦꣁꢡꢶ,handbook
ꢣꢾꢥꢶꢓꢜ꣄ꢠꢶ,transaction
ꢱꣁꢖ꣄ꢔꢵꢪꣂꢭ꣄,fair price
ꢥ꣄ꢫꢵꢮꢸꢪꣁꢭ꣄,fair price
ꢦ꣄ꢬꢡꢶ ꢯꣁꢡ꣄,percentage
ꢦ꣄ꢬꢡꢶ ꢱꣁꢮꢸ,percentage
ꢮꢶꢒ꣄ꢒꢥ ꣄ꢢꢵꢪ꣄,market
ꢱꢪꢵꢥ꣄,goods
ꢱꢲꢵꢮ꣄,concession
ꢱꢵꢤꢥ꣄,equipment
ꢪꢶꢡꢮꢿꢱꢸꢦꢥ꣄,thrift
ꢥꢴꢥ꣄ꢒꢵꢱꢸꢥ꣄,Small change
ꢗꢶꢭ꣄ꢭꢬꢸ ꢩ꣄ꢫꢵꢬ꣄,retail sale
ꢥꢴꢥ꣄ ꢦꢬꢶꢪꢵꢠꢸ ꢩ꣄ꢫꢵꢬ꣄,retail sale
ꢮꢶꢯꢿꢰꢸ ꢱꢵꢡ꣄,super market
ꢪꢾꢜ꣄ ꢱꢵꢡ꣄,super market
ꢮꢶꢯꢿꢰꢸ ꢂꢪ꣄ꢱꢸ,special feature
ꢥꢴꢥ꣄ꢦꢬꢶꢪꢵꢠꢸ ꢱꢛ꣄ꢗꢫꣁ,small savings
ꢥꢴꢥ꣄ ꢆꢬꢵꢮ꣄,small savings
ꢥꢴꢥ꣄ ꢆꢣ꣄ꢫꣁꢔ꣄,small scale industry
ꢔꢸꢬ꣄ꢡꢸ,symbol
ꢗꢷꢜꢸ ꢒꢪ꣄ꢦꢾꢥꢶ,chit fund company.
ꢗꢷꢜꢸ ꢱ꣄ꢡꢵꢦꢥꣁ,chit fund company.
ꢒꢬꢥ꣄ꢒ꣄ꢬꢪꣁ,procedure
ꢮꢾꢱꢸꢥ꣄,expenditure
ꢮꢿꢱ꣄,expenditure
ꢭꢴꢾꢓꢵ ꢱꣁꢤꢥꣁ,audit
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶꢒꢾꢬ꣄ꢥꢵꢬ꣄ ꢡꢾꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢵꢬ꣄,producer
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ,production
ꢒꢬ꣄ꢪꢣꢾꢥꢶ,instalment
ꢆꢣ꣄ꢫꣂꢔꢸ ꢕꢥꣁ,factory
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥ꣄,labourers
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡ꣄ꢡꣁ,labourer
ꢒꢵꢪ꣄ ꢒꢬ꣄ꢡꢵꢥꢸ ꢱꢖ꣄ꢔꢸ,labour union
ꢒꢵꢗꢮꢵꢥꢵ,factory
ꢥꣁꢰ꣄ꢜꢶ,loss
ꢒꢵꢱꢸ ꢨꢶꢭ꣄ꢭꣁ,coin
ꢥꢶꢒꢬ ꢭꢵꢩ꣄,net profit
ꢲꢠ꣄ꢠꢮ꣄,finance
ꢥꢶꢤꢶ,finance
ꢥꢶꢤꢶ ꢏꢬ꣄ꢱꢸ,financial year
ꢥꢶꢬ꣄ꢮꢵꢲꢸ ꢒꢵꢬ꣄ꢫꢵꢭꢫꣁ,administrative office
ꢓꢞꢱ꣄ꢡꢾꢥꢸ,consumers
ꢮꢮ꣄ꢬꢸꢥꢵꢬ꣄,consumers
ꢥꢸꢔꢸꢥꢵꢬ꣄,consumers
ꢩꢵꢔꢱ꣄ꢢꢬ꣄,share holder
ꢩꢵꢔ꣄,share
ꢗꢹꢗꢶ ꢦꢡ꣄ꢬꢸ,list
ꢔꢶꢞ꣄ꢞꢖ꣄ꢔꢶ,store house
ꢙꢪꢵꢥꢸꢥ꣄,goods
ꢒꢸꢡꣁ,pawn
ꢦꢡ꣄ꢡꢶꢬꢪ꣄,"bond paper, stamp paper"
ꢦꢡ꣄ꢡꢶꢬꢪꢸ ꢒꢵꢬ꣄ꢫꢭꢫꣁ,register office
ꢗꢶꢱ꣄ꢭꣁ,provision
ꢗꢵꢱ꣄ꢭꢵ ꢂꢖ꣄ꢔꢶꢞꢶ,provision shop
ꢒꢵꢨꢥ꣄ꢣꢸ,protection
ꢩꣁꢠ꣄ꢠꢪꢸꢥ꣄,goods
ꢮꢱ꣄ꢡꢸꢥ꣄,goods
ꢥꢶꢤꢶꢱꢲꢵꢮ꣄,financial aid
ꢔꢸꢠ꣄ꢠꢸꢲꢷꢥꢸꢮꢱ꣄ꢡꢸꢥ꣄,duplicate product
ꢱꣁꢖ꣄ꢒꣁ,cheap
ꢂꢭ꣄ꢦ,cheap
ꢩꢬ꣄ꢡꢶꢪꣁ,sample
ꢯꢿꢰ꣄,balance
ꢩꢬ꣄ꢡꢶ ꢪꢾꢥꢶꢒ꣄,agent
ꢩꢬ꣄ꢡꢶꢮꢵꢥ꣄,agent
ꢂꢤꢶꢦꢡꢶ,"owner, capitalist"
ꢥꢶꢮꢿꢰꢠꣁ,Investment/ capital
ꢪꢹꢭꢸꢤꢥ꣄,Investment/ capital
ꢃꢲꢡ꣄,total
ꢂꢱ꣄ꢒꣁ,total
ꢃꢲꢡ꣄ꢩ꣄ꢫꢵꢬ꣄,wholesale
ꢦ꣄ꢬꢵꢦ꣄ꢡꢶꢦꢡ꣄ꢬꢸ,receipt
ꢦꢵꢮꢡꢶ,receipt
ꢬꢸꢦꢵꢫ꣄,rupee
ꢬꣁꢒ꣄ꢒꢪ꣄,in cash
ꢪꢸꢭ꣄ꢧꢭꢵꢨ꣄,interest
ꢩ꣄ꢫꢵꢬ꣄,"trade, business"
ꢩ꣄ꢫꢵꢬ꣄ꢱꢵꢬ꣄,"trade, business"
ꢮꢠꢶꢙ꣄,merchant
ꢮꢠꢶꢒ꣄,merchant
ꢮꢠꢾ,merchant
ꢩ꣄ꢫꢵꢬꢸꢗꢶꢥ꣄ꢲꢸ,trade mark
ꢩ꣄ꢫꢵꢬꢸ ꢪꢸꢣ꣄ꢬꣁ,trade mark
ꢮ꣄ꢫꢵꢬ꣄,trade
ꢥꢶꢤꢶꢡꢔꢶꢥꢶ,credit
ꢥꢶꢤꢶꢂꢮ꣄ꢥꢶ,credit
ꢙꣁꢞꢸꢪ꣄ꢦꢸꢭ꣄,income
ꢱꢪ꣄ꢨꢵꢣꢥꣁ,income
ꢓꢞꢾꢪꣁꢭ꣄,purchase price
ꢪꣁꢭ꣄,"price, cost"
ꢮꢶꢮꢬ꣄,detail
ꢦ꣄ꢬꢡꢶ ꢱꣂꢡꢸ,percentage
ꢦ꣄ꢬꢡꢶ ꢱꣂꢮꢸ,percentage
ꢦ꣄ꢬꢒꢵꢱꢠꣁ,advertisement
ꢮꢶꢒ꣄ꢬꢫꣁ,sale
ꢮꢶꢒ꣄ꢒꢶꢥꢶ,sale
ꢮꢶꢒ꣄ꢒꢥ꣄ꢪꣂꢭ꣄,sale price
ꢮꢶꢥꢶꢫꣁꢔ꣄,distribution
ꢮꢶꢥꢶꢫꣂꢔ꣄ꢒꢾꢬ꣄ꢥꢵꢬꢸꢥ꣄,distributors
ꢩꢔ ꣄ꢦꢹꢡꢶꢬ꣄,ratio
ꢥꢶꢬ꣄ꢤꢵꢬꢶꢡꢒꢵꢭꢶꢒꢫꣁꢙꢥꣁ,fixed deposit plan
ꢱ꣄ꢢꢶꢬ ꢥꢶꢤꢶ ꢢꣁꢮ꣄ꢥꢶ ꢫꣂꢙꢥꣁ,fixed deposit plan
ꢂꢖ꣄ꢔꢮꢶꢒꢵꢬꢸꢥ꣄,physical deformity
ꢯꢵꢬꢷꢬꢶꢒ ꢮꢶꢒꢵꢬꢸꢥ꣄,physical deformity
ꢂꢖ꣄ꢔꢲꢷꢥꢸꢥ꣄,physically handicapped
ꢥꢹꢥꢯꢬꢷꢬꢶ,physically handicapped
ꢪꢹꢒꣁ,dumb
ꢪꢹꢓꣁ,dumb
ꢪꢹꢒꢶ,dumb
ꢏꢬꣁꢣꣁꢭꣁꢮꢵꢥ꣄,squint eyed man
ꢏꢬꣁꢣꣁꢭꢶꢮꢵꢥ꣄,squint eyed man
ꢏꢬꣁꢣꣁꢭꢶ,squint eyed woman
ꢗꢾꢮꢸꢜ꣄,deaf persons
ꢌꢞꣁ,deaf persons
ꢂꢒ꣄ꢒꢸꢬꣁ,"dwarf, short"
ꢒꢸꢳ꣄ꢳꣁ,"dwarf, short"
ꢒꢸꢳ꣄ꢳ꣄ꢶ,short woman
ꢂꢒ꣄ꢒꢸꢬꢷ,short woman
ꢂꢥ꣄ꢣꢒꣁ,blind man
ꢔꢸꢜ꣄ꢞꢾ,blind man
ꢔꢸꢞ꣄ꢞꢶ,blind woman
ꢂꢥ꣄ꢣꣁ,blindness
ꢮꢵꢪꢥꢦꢥ꣄,"shortness, dwarfness"
ꢒꢸꢳ꣄ꢳꢦꢥ꣄,"shortness, dwarfness"
ꢒꢸꢳ꣄ꢳꣁ,dwarf
ꢮꢵꢪꢥꣁ,dwarf
ꢒꢸꢳ꣄ꢳꢶ,dwarf
ꢒꢹꢥ꣄,hunch back
ꢮꢔꢸꢠ꣄ꢜꣁꢣꣂꢠ꣄,abnormal mouth shapped
ꢮꣀꢠ꣄ꢜꢡꣂꢠ꣄,abnormal mouth shapped
ꢌꢞꣁ,deaf
ꢗꢾꢮ꣄ꢞꢶ,deaf
ꢗꢾꢮꢸꢜ꣄,deafness
ꢡꢡ꣄ꢡꢸꢮꣁ,stammering
ꢡꢡ꣄ꢡꢸꢮꢵꢥ꣄,stammerer
ꢪꣁꢠ꣄ꢞꢶ,lame person
ꢔꣁꢞ꣄ꢞꣁ,barren man
ꢔꣁꢞ꣄ꢞꢸ,barren woman
ꢪꣁꢞꢪ꣄,limping
ꢪꣁꢠ꣄ꢞꢶ,lame
ꢥꢵꢒ꣄ ꢒꢜꢫꢾꢱ꣄ꢡꢾꢥꣁ,cut nose
ꢪꣁꢞ꣄ꢞꢾ,tonsured head
ꢪꢸꢠ꣄ꢞꣁ,tonsured woman/ widow
ꢨꣁꢞꢒ꣄,tonsured woman/ widow
ꢪꣁꢜ꣄ꢜꢾ,tonsuredman
ꢡꢭꢹꢦꣁꢜ꣄ꢜꢭꢸꢮꢵꢥ꣄,bald man
ꢕꢾꢬꢸꢮ꣄ꢒꢥꢶ,proudly
ꢮꢶꢭꢵꢱ꣄ꢒꢥꢶ,broadly
ꢂꢭꢱꣁꢒꢥꢶ,slackly
ꢮꢶꢒꢵꢬ꣄ꢒꢥꢶ,ugly
ꢂꢜꢵꢠ꣄ꢒꢒꢥ꣄,obediently
ꢩꢮ꣄ꢫꢖ꣄ꢒꢥ꣄,obediently
ꢧꢶꢬꢶꢧꢶꢬꢶ,"frequently, often"
ꢡꢾꢬ꣄ꢱꢸ,"frequently, often"
ꢭꢾꢔꢸꢡꣁ,next
ꢧꢬꢡꢸ,next
ꢧꢬꣁ ꢧꢳ꣄ꢗꣁ,next
ꢲꣁꢭ꣄ꢭꣁ,next
ꢧꢭ꣄ꢗꣁ,next
ꢡꢶꢫꢾꢢꢵꢥꢸꢒ꣄,accordingly
ꢡꢶꢫꢾ ꢧꢭ꣄ꢗꣁ,after that
ꢭꢾꢥ꣄ꢡꣁ,so
ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄,thereupon
ꢂꢬ꣄ꢢꢵꢡ꣄,That is
ꢂꢡꢶꢬ꣄ꢰ꣄ꢜꢸꢒꢥꢶ,luckily
ꢥꢶꢫꢵꢮ꣄ ꢥꢴꢷꢡꣁ,Unjustly
ꢬꢪꢵ ꢬꢪꢶ,approximately
ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄ꢒꢥꢶ,approximately
ꢡꣂꢬꢫꢪ꣄ꢒꢥꢶ,approximately
ꢡꢾꢒ ꢧꢭ꣄ꢗꣁ,"off, away"
ꢣꢸꢣꢹꢬ꣄,"off, away"
ꢲꢾꢡꢵꢬ꣄ꢡ꣄ꢡꢸꢒꢥ꣄,innocently
ꢡꢶꢫꢾ ꢦꢭ꣄ꢗꣁ,after that
ꢡꢿ ꢮꢿꢳ꣄,that time
ꢡ꣄ꢫꢮꢿꢳ꣄,that time
ꢂꢥ꣄ꢫꢵꢮ꣄ꢒꢥꢶ,unfairly
ꢂꢦꢹꢬ꣄ꢦꢸꢒꢥ꣄,rarely
ꢤꢵꢪ꣄ ꢤꢹꢪ꣄ꢒꢥ꣄,with pomp and show
ꢯꢵꢥ꣄ꢡꢶꢒꢥ꣄,"calmly, quietly, patiently"
ꢭꢾꢔꢸꢡ꣄ꢡ,near
ꢡꣁ,near
ꢗꣁꢒ꣄ꢒꢜ꣄ꢒꢥ꣄,nicely
ꢒꢶꢖ꣄ꢒꢶꢬ꣄ꢥꢶ,awkwardly
ꢲꢣ꣄ꢣꢵꢪꢸꢣ꣄ꢣꢸ,Interim/in the middle
ꢪꢴꢣ꣄ꢣꢶꢪ꣄,Interim/in the middle
ꢂꢱꢶꢖ꣄ꢒꢪ꣄ꢒꢥ꣄,gracelessly
ꢂꢭꢞ꣄ꢱꢶꢫꢪ꣄ꢒꢥ꣄,carelessly
ꢡꢶꢒ꣄ꢒꢾ,that much
ꢡꢶꢱꣁ,that way
ꢡꢶꢱꢥꢶ,in that manner
ꢂꢮ꣄ꢱꢬ꣄ꢒꢥ꣄,"urgently, hastily"
ꢱꢶꢖ꣄ꢒꢵꢬ꣄ꢒꢥ꣄,"fairly, beautifully"
ꢙꢞꢒꢥ꣄,emphatically
ꢤꢶꢣꢮ꣄ꢒꢥ꣄,emphatically
ꢣꢾꢛ꣄ꢗꢸꢒꢥ꣄,emphatically
ꢦꢶꢬꢿꢒꢥ꣄,affectionately
ꢲꢵꢭꢶꢪ꣄,therefore
ꢔꢾꢬꢸꢮ꣄ꢒꢥ꣄,arrogantly
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸꢒꢥ꣄,surprisingly
ꢃꢱ꣄ꢡꢒꢥ꣄,fondly
ꢪꣂꢙꢒꢥꢶ,pompously
ꢏꢬ꣄ꢱꣁꢬ꣄ꢱꢸꢒꢥꢶ,annually
ꢣꢷꢬ꣄ꢕꢸꢒꢥꢶ,emphatically
ꢃꢣꢬꢮ꣄ꢒꢥꢶ,supportively
ꢆꢡ꣄ꢱꢵꢲ꣄ꢒꢥꢶ,interestedly
ꢱꢸꢱ꣄ꢡꢶꢒꢥꢶ,healthily
ꢂꢖ꣄ꢓꢹꢬ꣄ꢒꢥꢶ,slap dash
ꢭꣂꢡ꣄ꢒꢥꢶ,deeply
ꢗꢪꢤꢵꢥ꣄ꢒꢥꢶ,consolingly
ꢡꣀꢬꢦꣂꢒ꣄,left
ꢪꢴꢣ꣄ꢣꢶꢪꢴꢣ꣄ꢣꢶꢪ꣄,now and then
ꢂꢞ꣄ꢜꢪ꣄ꢒꢥꢶ ꢂꢮ꣄ꢞꢒꢥꢶ,as interference
ꢱꢪ꣄ꢪꢡ꣄ꢒꢥꢶ,"agreeably, acceptably"
ꢗꢾꢬꢶꢒꢥꢶ,jointly
ꢄꢱꢒꢥ꣄ ꢌꢭ꣄ꢫꢒꢲꢵꢭ꣄,hereby
ꢫꢿꢭꢾꢥ꣄ꢡꢸ,Heretofore
ꢂꢡ꣄ꢡꣁ,now
ꢦ꣄ꢬꢒ꣄ꢬꢸꢡꢶꢒꢥꢶ,naturally
ꢱ꣄ꢮꢩꢵꢮ꣄ꢒꢥꢶ,naturally
ꢡꢫꢒꢥꢶ,grace fully
ꢬꢲꢱ꣄ꢫꢸꢪ꣄ꢒꢥꢶ,secretly
ꢣꢶꢮꢫꢾ,secondly
ꢣꢷꢮꣂꢜ꣄,two times
ꢔꣂꢱ꣄ ꢥꢶꢯ꣄ꢯꢸꢭ꣄ꢒꢸꢒꢥꢶ,freely
ꢲꢭ꣄ꢒꢒꢥꢶ,lightly
ꢲꢮ꣄ꢭꢒꢥꢶ꣄,lightly
ꢄꢒ꣄ꢒ,this much
ꢄꢱꣁ,in this way
ꢄꢱꢥꢶ,in this way
ꢲꢸꢡ꣄ꢡꢸꢬꢱ꣄ꢡꢶꢱꣁ,downwardly
ꢲꣂꢜ꣄ꢒꢥꢶ,tightly
ꢲꣁꢜ꣄,tightly
ꢔꢸꢳ꣄ꢳꢾꢒꢥꢶ,sweetly
ꢔꢸꢳ꣄ꢳꢾ,sweetly
ꢂꢖ꣄ꢔꢸꢥ꣄,moreover/still
ꢗꢾꢬ꣄ꢒꢵ ꢗꢾꢬ꣄ꢒꣁ,equally
ꢩꢶꢡ꣄ꢡꢬ꣄,from inside
ꢩꢶꢡ꣄ꢡꢬꢸꢡꣁꢒꢥ꣄,inwardly
ꢡꢾꢥ꣄ꢥꢮꢾꢖ꣄ꢔꢸꢪ꣄,immediately
ꢡꢡ꣄ꢒ꣄ꢰꢠꢪ꣄,at once/ immediately
ꢍꢮꢿꢳ꣄,at once/ immediately
ꢥꢶꢙꢪ꣄ꢒꢥꢶ ꢱꢾꢡ꣄ꢡꢸꢒꢥꢶ ꢬꢴꢡ꣄ꢡꢤꢵꢥꢸ,"truely, honestly"
ꢩꢮ ꢮꢱꢒꢥꢶ ꢩꢵꢮ ꢦꢹꢬ꣄ꢠꢒꢥꢶ,emotionally
ꢆꢖ꣄ꢗ,tall
ꢆꢖ꣄ꢗꢒꢥꢶ,tall
ꢆꢥ꣄ꢥꢡꢸꢒꢥꢶ,highly
ꢕꢾꢜ꣄ꢜꢶ,aloud
ꢒꢬꢸꢠꢱꢾꢬꣁ,pathetically
ꢂꢜꢸꢒ꣄ꢒꢥꢶ,inside
ꢩꢶꢡ꣄ꢡꢬ꣄ꢒꢥꢶ,inside
ꢩꢶꢱ꣄ꢡꢬ꣄,inside
ꢒꢸꢱ꣄ꢒꢶꢥꢶꢒꢥꢶ,pinching
ꢤꢶꢞꢮ꣄ꢒꢥꢶ,strongly
ꢯ꣄ꢬꢿꢱ꣄ꢲ꣄ꢝꢸꢒꢥꢶ ꢪꢿꢜꢸꢒꢥꢶ,magnificently
ꢙꢵꢔ꣄ꢬꢡꢒꢥꢶ,carefully
ꢪꢵꢤ꣄ꢫꢪꢒꢥꢶ,through
ꢞꢪ꣄ꢨꢷꢔꢒꢥꢶ,slavishly
ꢙꢵꢒ꣄ꢬꢡꣁ ꢙꢵꢒ꣄ꢬꢡꢒꢥꢶ,cautious
ꢱꢵꢮ꣄ꢤꢵꢥ꣄ꢒꢥꢶ,warning
ꢮꢾꢡꢸꢬ꣄ꢱꢵꢥꢵꢡ꣄ꢡꢒ꣄,unexpectedly
ꢡꢶꢬꢔ꣄ꢒꢥꢶ,conversely
ꢡꢶꢬꢔ꣄,adversely
ꢱꢵꢥꢸꢬ꣄,opposite
ꢒꢶꢱꢒꢷ,somehow
ꢒꣂꢥꢒꢷ,somehow
ꢓꣁꢨ꣄ꢨꢶꢪ꣄,"for ever, always, every day"
ꢱꢣꢵ,"for ever, always, every day"
ꢙꢵꢳ꣄꣄ꢒꢥꢶ,irritatingly
ꢭꢴꢾꢕꢸꢮ꣄ꢒꢥꢶ,"lightly, easily"
ꢱꢵꢤꢵꢬꢠ꣄ꢒꢥꢶ,simply
ꢓꣁꢨ꣄ꢨꣁ,When?
ꢓꣁꢨ꣄ꢨꢵꢒ꣄,When?
ꢲꣁꢫꢾꢡ꣄ꢥꢪꢾꢳ꣄ꢳꢶ ꢲꣁꢫꢾꢡꢶꢥ꣄,nevertheless
ꢔꣁꢨ꣄ꢨꢶꢪ꣄,forever
ꢱꢣꢵ,forever
ꢚꢸꢒ꣄ꢒꢸ,enormously
ꢮꢿꢥ꣄ꢒꢥꢶ ꢂꢦꢬꢶꢪꢶꢡ꣄ꢒꢥꢶ,enormously
ꢧꣀꢭꣂꢱ꣄,already
ꢪꢸꢭ꣄ꢭꣂꢱ꣄,already
ꢬꢪꢵꢬꢪꢶ ꢆꢥ꣄ꢥ ꢆꢦꢶꢬ꣄ꢒꢥꢶ,almost
ꢱꢾꢥ꣄ꢡꢿꢮ꣄ꢒꢥꢶꢱꣁꢪ꣄ꢱꢒꢥꢶ,doubtfully
ꢂꢭꢔ꣄ꢔ,aside
ꢱꢵꢪꢡꢶ,comparatively
ꢏꢒ꣄ꢒꢮꢿꢭꢸꢪ꣄,sometimes
ꢓꣁꢨ꣄ꢨꢶꢪ꣄ꢥꢴꢷ,never
ꢏꢒ꣄ꢒꢥꢶ,together
ꢏꢒꢮꢿꢭ꣄,perhaps
ꢒꢶꢱꢒꢶ,however/somehow
ꢐꢒ꣄ꢒꢥ꣄,outright
ꢂꢭꢔ꣄ꢔ ꢂꢭꢔ꣄ꢔꢒꢥꢶꢐꢒꣂꢒ꣄ꢙꢥꢒꢥꢶ,individually
ꢐꢒꣂꢒ꣄ꢒꢥꢶꢐꢒꣂꢒ꣄ꢫꢒꢥꢶ,individually
ꢒꢶꢬꢪꢖ꣄ꢒꢥ꣄,"systematically, smoothly"
ꢒꢶꢬꢪꢪ꣄,serially
ꢮꢶꢱ꣄ꢬꢵꢥ꣄ꢡꢶꢒꢥ꣄,leisurely
ꢐꢬ꣄ꢡꢒꢥ꣄,along side
ꢒꣁꢜꢸꢒ꣄ꢒꢥ꣄,bitterly
ꢡꢶꢗ꣄ꢗꢥ꣄ꢒꢥꢶ,bitterly
ꢭꣂꢩꢶꢒꢥ꣄,miserly
ꢥꢶꢯ꣄꣄ꢗꢫꢸꢒꢥꢶ,surely
ꢕꢾꢜ꣄ꢜꢶ,thickly
ꢕꢾꢜ꣄ꢜꢶꢒꢥꢶ,thickly
ꢤꢶꢬꢸꢞꢔꢵꢡ꣄ꢬꢸꢒꢥꢶ,fittingly
ꢱꢥꢶꢪ꣄,visually
ꢓꢾꢜꢶꢥ꣄,hardly
ꢓꢾꢜꢶꢥ꣄ꢒꢥꢶ,hardly
ꢱꢾꢡ꣄ꢭꢒꢥꢶ,"finally, lastly"
ꢂꢥ꣄ꢡꢶꢪꢒꢥꢶ,"finally, lastly"
