sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢩꢸꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,भुर्का॑ केर,பு4ர்கொகேர்,bhurko' ker,bhurkO ker,bhurkŏ ker,bʰuɾko keːɾ,powder,பொடி,,,,Simple-Verbs,words
ꢚꢵꢫ꣄,झाय,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,cover,பொத்து,,,,Simple-Verbs,words
ꢗꢭ꣄ꢥꢵꢡꣁ ꢬꢴꢵ,चल्नाता॑ र्हा,சல்னாதொ ரா:,chalnaato' rhaa,calnAtO rhA,calnātŏ rhā,t͡ʃəln̪ɑːt̪o ɾɦɑː,not happen/ fail,பொய்,,,,Simple-Verbs,words
ꢩꢸꢛ꣄ꢙꢫꢶ ꢬꢴꢵ,भुञ्जयि र्हा,பு4ஞ்ஜயி ரா:,bhunjayi rhaa,bhuJjayi rhA,bhuñjayi rhā,bʰuɲd͡ʒəjɪ ɾɦɑː,be fried,பொரி,,,,Simple-Verbs,words
ꢩꢸꢛ꣄ꢙꢶ,भुञ्जि,பு4ஞ்ஜி,bhunji,bhuJji,bhuñji,bʰuɲd͡ʒɪ,fry,பொரி,,,,Simple-Verbs,words
ꢮꢡ꣄ꢡꢵ ꢚꢔꢜ꣄,वत्ता झगट,வத்தா ஜ2க3ட்,vattaa jhagat',vattA jhagaT,vattā jhagaṭ,ʋət̪t̪ɑː d͡ʒʰəgəʈ,quarrel,பொரு,,,,Simple-Verbs,words
ꢗꢾꢬ꣄ꢗꢶ,च॑र्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,fix,பொருத்து,,,,Simple-Verbs,words
ꢪꢶꢳ꣄꣄ꢮꢶ,मिळ्वि,மிள்வி,mil'vi,miLvi,mil̤vi,mɪɭʋɪ,fix,பொருத்து,,,,Simple-Verbs,words
ꢪꢶꢳꢵꢜ꣄,मिळाट,மிளாட்,mil'aat',miLAT,mil̤āṭ,mɪɭɑːʈ,fix,பொருத்து,,,,Simple-Verbs,words
ꢗꢾꢬꢶ ꢬꢴꢵ,च॑रि र्हा,செரி ரா:,che'ri rhaa,cEri rhA,cĕri rhā,t͡ʃeɾɪ ɾɦɑː,be fixed,பொருந்து,,,,Simple-Verbs,words
ꢪꢶꢭꢶ ꢬꢴꢵ,मिलि र्हा,மிளி ரா:,mili rhaa,mili rhA,mili rhā,mɪlɪ ɾɦɑː,be fixed,பொருந்து,,,,Simple-Verbs,words
ꢒꢸꢖ꣄ꢔꢶ,कुङ्गि,குங்கி3,kungi,kuGgi,kuṅgi,kuŋgɪ,Groan/ sob,பொருமு,,,,Simple-Verbs,words
ꢦꣁꢮ꣄ꢱ꣄ ꢭꢸꢗ꣄ꢗꢶ,पा॑स् लुच्चि,பொவ்ஸ் லுச்சி,po'vs luchchi,pOvs lucci,pŏvs lucci,poʋs̪ lut͡ʃt͡ʃɪ,rain heavily,பொழி,,,,Simple-Verbs,words
ꢱꢪꢸꢭꢿ,समुले,ஸமுலே,samule,samule,samule,s̪əmuleː,tolerate,பொறு,,,,Simple-Verbs,words
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,pick up,பொறுக்கு,,,,Simple-Verbs,words
ꢆꢦꢣꢿꢰ꣄ ꢒꢿꢬ꣄,उपदेष्केर्,உபதே3ஷ்கேர்,upadesh ker,upadeS ker,upadeṣ ker,upəd̪eːʂ keːɾ,advise,போதி,,,,Simple-Verbs,words
ꢪꢸꢬ꣄ꢔ ꢶꢙꢵ,मुर्गि जा,முர்கி3ஜா,murga ijaa,murga ijA,murga ijā,muɾgə ɪd͡ʒɑː,decompose,மக்கு,,,,Simple-Verbs,words
ꢪꢔ꣄ꢔꢸꢥꣁ ꢦꣂꢜ꣄,मग्गुना॑ पोट्,மக்3கு3னொபோட்,magguno' pot',maggunO poT,maggunŏ poṭ,məggun̪o poːʈ,Fade away,மங்கு,,,,Simple-Verbs,words
ꢪꢸꢬ꣄ꢔꢶ,मुर्गि,முர்கி3,murgi,murgi,murgi,muɾgɪ,decompose,மட்கு,,,,Simple-Verbs,words
ꢪꣁꢠ꣄ꢗꢶ,मा॑ण्चि,மொண்சி,mo'nchi,mONci,mŏṇci,moɳt͡ʃɪ,fold,மடக்கு,,,,Simple-Verbs,words
ꢪꣁꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,मा॑ण्च्यि र्हा,மொண்சயி ரா:,mo'nchayi rhaa,mONcayi rhA,mŏṇcayi rhā,moɳt͡ʃəjɪ ɾɦɑː,be folded,மடங்கு,,,,Simple-Verbs,words
ꢲꣁꢬꢵꢜ꣄ ꢒꢾꢬ꣄ꢭꢾ,हा॑राट् क॑र्ले,ஹொராட்கெர்லே,ho'raat' ke'rle',hOrAT kErlE,hŏrāṭ kĕrlĕ,ɦoɾɑːʈ keɾle,marry,மண,,,,Simple-Verbs,words
ꢮꢱꢸꢥꢫꢶ ꢬꢴꢵ,वसुनयि र्हा,வஸுனயி ரா:,vasunayi rhaa,vasunayi rhA,vasunayi rhā,ʋəs̪un̪əjɪ ɾɦɑː,smell,மண,,,,Simple-Verbs,words
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि ꢱꢵसा,ஹுங்கி3ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,smell,மணத்து,,,,Simple-Verbs,words
ꢪꣁꢬ꣄ꢔꢶꢫꢵꢡ꣄ ꢣꢿ,मा॑र्गियात्दे,மொர்கி3யாத் தே3,mo'rgiyaat de,mOrgiyAt de,mŏrgiyāt de,moɾgɪjɑːt̪ d̪eː,respect,மதி,,,,Simple-Verbs,words
ꢡꢶꢪꢸꢬ꣄ ꢤꢿꢬ꣄,तिमुर् धेर,திமுர் தே4ர்,timur dher,timur dher,timur dher,t̪ɪmuɾ d̪ʰeːɾ,go numb,மர,,,,Simple-Verbs,words
ꢂꢬ꣄ꢢꢪꣂꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,अर्थमोह पा॑न्दि,அர்த2மோஹ் பொந்தி3,arthamoh po'ndi,arthamoh pOndi,arthamoh pŏndi,əɾt̪ʰəmoːɦ pon̪d̪ɪ,Be deceived / be hazy,மருட்டு,,,,Simple-Verbs,words
ꢲꢸꢣꢥ ꢥꢶꢛ꣄ꢙꢶ,हुदना॑ निञ्जि,ஹுத3ன நிஞ்ஜி,hudana ninji,hudana niJji,hudana niñji,ɦud̪ən̪ə n̪ɪɲd͡ʒɪ,lie looking up,மல்லார்,,,,Simple-Verbs,words
ꢱꣁꢖ꣄ꢔ ꢦꣂꢜ꣄,सा॑ङ्ग पोट्,ஸொங்க3போட்,so'nga pot',sOGga poT,sŏṅga poṭ,s̪oŋgə poːʈ,become cheap,மலி,,,,Simple-Verbs,words
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸ ꢦꣂꢜ꣄,आश्चर्युपोट्,ஆஶ்சர்யுபோட்,aashcharyu pot',Azcaryu poT,āścaryu poṭ,ɑːʃt͡ʃəɾju poːʈ,Be stunned / be amazed,மலை,,,,Simple-Verbs,words
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢿꢬ꣄,सा॑व्रम्केर,ஸொவ்ரம்கேர்,so'vram ker,sOvram ker,sŏvram ker,s̪oʋɾəm keːɾ,shave,மழி,,,,Simple-Verbs,words
ꢪꣁꢥꣁ ꢙꢮꢵꢜ꣄,माअ॑ना॑ जवाट,மொனொ ஜவாட்,mo'no' javaat',mOnO javAT,mŏnŏ javāṭ,mon̪o d͡ʒəʋɑːʈ,blunt,மழுக்கு,,,,Simple-Verbs,words
ꢪꣁꢥꣁ ꢥꢴꢷꢡ꣄ꢡ ꢬꢴꢵ,मा॑ना॑ न्हीत्त र्हा,மொனொ நீ:த்த ரா:,mo'no' nheetta rhaa,mOnO nhItta rhA,mŏnŏ nhītta rhā,mon̪o n̪ɦiːt̪t̪ə ɾɦɑː,be blunt,மழுங்கு,,,,Simple-Verbs,words
ꢮꢡ꣄ꢡꣁ ꢣꢸꢳ꣄꣄ꢒꢶ,वत्ता॑ दुळ्कि,வத்தொ து3ள்கி,vatto' dul'ki,vattO duLki,vattŏ dul̤ki,ʋət̪t̪o d̪uɭkɪ,deceive,மழுப்பு,,,,Simple-Verbs,words
ꢮꢶꢱ꣄ꢬꢳ꣄ꢳꢿ,विस्रळ्ळे,விஸ்ரள்ளே,visral'l'e,visraLLe,visral̤l̤e,ʋɪs̪ɾəɭɭeː,Forget,மற,,,,Simple-Verbs,words
ꢂꢮꢞ ꢦꣁꢜ꣄,अव्ड पोट्,அவ்ட3போட்,avad'a po't',avaDa pOT,avaḍa pŏṭ,əʋəɖə poʈ,obstruct,மறி,,,,Simple-Verbs,words
ꢃꢜ꣄ꢰꢿꢦꢠꣁ ꢒꢾꢬ꣄,आट्षेपणा॑ केर्,ஆட்ஷேபணொகேர்,aat'shepano' ke'r,ATSepaNO kEr,āṭṣepaṇŏ kĕr,ɑːʈʂeːpəɳo keɾ,deny,மறு,,,,Simple-Verbs,words
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,ग्म्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,Disappear,மறை,,,,Simple-Verbs,words
ꢚꢒꢶꢭꢾ,झकिल॑,ஜ2கிலே,jhakile',jhakilE,jhakilĕ,d͡ʒʰəkɪle,hide,மறை,,,,Simple-Verbs,words
ꢒ꣄ꢰꢪꣁ ꢒꢿꢬ꣄,क्षमा॑ केर,க்ஷமொகேர்,kshamo' ker,kSamO ker,kṣamŏ ker,kʂəmo keːɾ,forgive,மன்னி,,,,Simple-Verbs,words
ꢱꢪ꣄ꢜꢵꢜ꣄,सम्टाट्,ஸம்டாட்,samt'aat',samTAT,samṭāṭ,s̪əmʈɑːʈ,hook,மாட்டு,,,,Simple-Verbs,words
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,Die,மாய்/ மாள்,,,,Simple-Verbs,words
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,Kill,மாய்,,,,Simple-Verbs,words
ꢪꢾꢬꢸꢒ꣄ ꢣꢿ,म॑रुक दे,மெருக்தே3,me'ruk de,mEruk de,mĕruk de,meɾuk d̪eː,polish,மினுக்கு,,,,Simple-Verbs,words
ꢙꣁꢭꢶ ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लि जा॑लिञ्चि,ஜொலி ஜொலிஞ்சி,jo'li jo'linchi,jOli jOliJci,jŏli jŏliñci,d͡ʒolɪ d͡ʒolɪɲt͡ʃɪ,Twinkle,மினுமினு,,,,Simple-Verbs,words
ꢪꢶꢜ꣄ꢜꢶ,मिट्टि,மிட்டி,mit't'i,miTTi,miṭṭi,mɪʈʈɪ,"tune, take back",மீட்டு,,,,Simple-Verbs,words
ꢧꢶꢮ꣄ꢬꢶꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivrikhaat',phivrikhAT,phivrikhāṭ,pʰɪʋɾɪkʰɑːʈ,"tune, take back",மீட்டு,,,,Simple-Verbs,words
ꢧꢶꢮ꣄ꢬꢶ ꢓꢵꢜ꣄,फिव्रिखाट्,பி2ர்விகா2ட்,phivri khaat',phivri khAT,phivri khāṭ,pʰɪʋɾɪ kʰɑːʈ,Reverse/ get back,மீள்,,,,Simple-Verbs,words
ꢂꢣ꣄ꢣꢸ ꢡꣁꢦ꣄ꢦꢶ,अद्दुता॑प्पि,அத்3து3தொப்பி,addu to'ppi,addu tOppi,addu tŏppi,əd̪d̪u t̪oppɪ,cross the limit,மீறு,,,,Simple-Verbs,words
ꢱꢷꢪꣁ ꢆꢭ꣄ꢭꢖ꣄ꢕꢶ,सीमा॑ उल्लङ्घि,ஸீமொ உல்லங்கி4,seemo' ullanghi,sImO ullaGghi,sīmŏ ullaṅghi,s̪iːmo ulləŋgʰɪ,cross the limit,மீறு,,,,Simple-Verbs,words
ꢨꢹꢜ꣄,बूट्,பூ3ட்,boot',bUT,būṭ,buːʈ,dip/groan,முக்கு,,,,Simple-Verbs,words
ꢨꢸꢞꢜ꣄,बुडाट्,பு3டா3ட்,bud'at',buDaT,buḍaṭ,buɖəʈ,dip/groan,முக்கு,,,,Simple-Verbs,words
ꢱꢸꢥ꣄ꢣꢸꢬꢸꢪ꣄ꢨꢹꢜ꣄,सुन्दुरुम बूट,ஸுந்து3ரும்பூ3ட்,sundurumboot',sundurumbUT,sundurumbūṭ,s̪un̪d̪uɾumbuːʈ,Immerseto take pearl,முக்குளி,,,,Simple-Verbs,words
ꢪꣁꢡꢶ ꢲꢿꢜ꣄,मा॑ति हेट,மொதி ஹேட்,mo'ti het',mOti heT,mŏti heṭ,mot̪ɪ ɦeːʈ,Immerseto take pearl,முக்குளி,,,,Simple-Verbs,words
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"drown, sink",முங்கு,,,,Simple-Verbs,words
ꢤꢶꢒ꣄ꢒꢶ,धिक्कि,தி4க்கி,dhikki,dhikki,dhikki,d̪ʰɪkkɪ,butt,முட்டு,,,,Simple-Verbs,words
ꢦꣁꢱꢮꢵꢫꢸꢪ꣄ꢦꣂꢜ꣄,पोसवायुम्पोट,பொஸவாயும்போட்,po'savaayumpot',pOsavAyumpoT,pŏsavāyumpoṭ,pos̪əʋɑːjumpoːʈ,be paralysed,முடங்கு,,,,Simple-Verbs,words
ꢪꢸꢱꢞꢳꢿ,मुसड्ळे,முஸட்3ளே,musad'al'e,musaDaLe,musaḍal̤e,mus̪əɖəɭeː,end,முடி,,,,Simple-Verbs,words
ꢪꢸꢱꢵꢜ꣄,मुसाट्,முஸாட்,musaat',musAT,musāṭ,mus̪ɑːʈ,complete,முடி,,,,Simple-Verbs,words
ꢧꢶꢮ꣄ꢬꢶ ꢲꢶꢖ꣄ꢔꢵꢜ꣄,फिव्रि हिङ्गाट्,பி2ர்வி ஹிங்கா3ட்,phivri hingaat',phivri hiGgAT,phivri hiṅgāṭ,pʰɪʋɾɪ ɦɪŋgɑːʈ,wind up,முடுக்கு,,,,Simple-Verbs,words
ꢥꣁꢠ꣄ꢔꢶ,ना॑ण्गि,நொண்கி3,no'ngi,nONgi,nŏṇgi,n̪oɳgɪ,murmur,முணுமுணு,,,,Simple-Verbs,words
ꢗꢸꢪ꣄ꢨꢥꣁ ꢣꢿ,चुम्बना॑ दे,சும்ப3னொ தே3,chumbano' de,cumbanO de,cumbanŏ de,t͡ʃumbən̪o d̪eː,kiss,முத்து,,,,Simple-Verbs,words
ꢗꢸꢪ꣄ꢨꢳꣁ ꢣꢿ,चुम्ब्ळा॑ दे,சும்ப்3ளொ தே3,chumbal'o' de,cumbaLO de,cumbal̤ŏ de,t͡ʃumbəɭo d̪eː,kiss,முத்து,,,,Simple-Verbs,words
ꢦꢶꢒ꣄ꢒꢶ,पिक्कि,பிக்கி,pikki,pikki,pikki,pɪkkɪ,ripen,முதிர்,,,,Simple-Verbs,words
ꢱꣁꢪ꣄ꢪꢬ꣄ꢗꢿꢜ꣄,स्म्मर्चेट,ஸொம்மர்சேட்,so'mmarchet',sOmmarceT,sŏmmarceṭ,s̪omməɾt͡ʃeːʈ,overtake,முந்து,,,,Simple-Verbs,words
ꢏꢱ꣄ꢪ꣄ꢪꢬ꣄ ꢙꢵ,सोम्मर जा,ஸொம்மர் ஜா,o'smmar jaa,Osmmar jA,ŏsmmar jā,os̪mməɾ d͡ʒɑː,overtake,முந்து,,,,Simple-Verbs,words
ꢌꢡ꣄ꢡꢥ꣄ ꢒꢿꢬ꣄,एत्तन केर,எத்தன் கேர்,e'ttan ker,Ettan ker,ĕttan ker,et̪t̪ən̪ keːɾ,try,முயல்,,,,Simple-Verbs,words
ꢦ꣄ꢬꢫꢡ꣄ꢥꣁ ꢒꢿꢬ꣄,प्रयत्ना॑ केर,ப்ரயத்னொ கேர்,prayatno' ker,prayatnO ker,prayatnŏ ker,pɾəjət̪n̪o keːɾ,try,முயல்,,,,Simple-Verbs,words
ꢩꢾꢡ꣄ ꢒꢿꢬ꣄,भेत्केर,பே4த் கேர்,bhe't ker,bhEt ker,bhĕt ker,bʰet̪ keːɾ,contradict,முரண்,,,,Simple-Verbs,words
ꢕꣂꢰꢶꢛꢗꢶ꣄,धोषिञ्चि,கோ4ஷிஞ்சி,ghoshinyachi,ghoSiJaci,ghoṣiñaci,gʰoːʂɪɲət͡ʃɪ,Resound,முழக்கு,,,,Simple-Verbs,words
ꢕꣂꢰꢪ꣄ ꢡꢵꢫ꣄,घोषम्ताय्,கோ4ஷம்தாய்,ghosham taay,ghoSam tAy,ghoṣam tāy,gʰoːʂəm t̪ɑːj,shout,முழங்கு,,,,Simple-Verbs,words
ꢪꢸꢒ꣄ꢒꢸꢭꢶꢛꢗꢸ꣄,मुक्कुलिञ्चि,முக்குளிஞ்சி,mukkulinyachu,mukkuliJacu,mukkuliñac_ŭ,mukkulɪɲət͡ʃu,blink,முழி,,,,Simple-Verbs,words
ꢪꢶꢖ꣄ꢒꢶ,मिङ्गि,மிங்கி3,minki,miGki,miṅki,mɪŋkɪ,swallow,முழுங்கு,,,,Simple-Verbs,words
ꢗꢸꢔꢸꢬ꣄ ꢱꣂꢜ꣄,चुगुर् सोट,சிகுர் ஸோட்,chugur sot',cugur soT,cugur soṭ,t͡ʃuguɾ s̪oːʈ,"germinate, sprout",முளை,,,,Simple-Verbs,words
ꢪꢸꢣꢸꢬꢾ ꢲꣂ,मुदुर॑ हो,முது3ர் ஹோ,mudure' ho,mudurE ho,mudurĕ ho,mud̪uɾe ɦoː,be fully grown,முற்று,,,,Simple-Verbs,words
ꢪꣁꢜꢳꢿ,मा॑ट्ळे,மொட்3ளே,mo't'al'e,mOTaLe,mŏṭal̤e,moʈəɭeː,break,முறி,,,,Simple-Verbs,words
ꢪꢸꢞꢫꢶ ꢦꣂꢜ꣄,मुडयि पोट,முட3யி போட்,mud'ayi pot',muDayi poT,muḍayi poṭ,muɖəjɪ poːʈ,break,முறி,,,,Simple-Verbs,words
ꢪꣂꢜ꣄,मोट्,மோட்3,mot',moT,moṭ,moːʈ,break,முறி,,,,Simple-Verbs,words
ꢦꢶꢨꢶꢛꢗꢶ꣄,बिगिञ्चि,பி3கி3ஞ்சி,pibinyachi,pibiJaci,pibiñaci,pɪbɪɲət͡ʃɪ,tighten,முறுக்கு,,,,Simple-Verbs,words
ꢪꢸꢒꢸꢭ꣄ꢒꢥꢶ ꢲꢵꢱ꣄,मुकुल्कनि हास,முகுல்கனி ஹாஸ்,mukulkani haas,mukulkani hAs,mukulkani hās,mukulkən̪ɪ ɦɑːs̪,smile,முறுவலி,,,,Simple-Verbs,words
ꢪꢸꢒꢶꢭꢶ ꢲꢵꢱ꣄,मुकिलि हास,முகிலி ஹாஸ்,mukili haas,mukili hAs,mukili hās,mukɪlɪ ɦɑːs̪,smile,முறுவலி,,,,Simple-Verbs,words
ꢒꣁꢪ꣄ꢨ꣄ꢳꣁꢒꢥꢶ ꢲꢵꢱ꣄,का॑म्बळा॑कनि हास,கொம்ப்3ளொகனி ஹாஸ்,ko'mbl'o'kani haas,kOmbLOkani hAs,kŏmbl̤ŏkani hās,kombɭokən̪ɪ ɦɑːs̪,smile,முறுவலி,,,,Simple-Verbs,words
ꢓꢹꢬ꣄ꢒꢥꢶ ꢱꢵ,खूर्कनि सा,கூ2ர்கனி ஸா,khoorkani saa,khUrkani sA,khūrkani sā,kʰuːɾkən̪ɪ s̪ɑː,stare,முறை,,,,Simple-Verbs,words
ꢦꢾꢞ꣄ꢮꢶ,प॑ड्व,பெட்3வி,pe'd'vi,pEDvi,pĕḍvi,peɖʋɪ,light,மூட்டு,,,,Simple-Verbs,words
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,"cover, close",மூடு,,,,Simple-Verbs,words
ꢪꢹꢱꢭ꣄ ꢭꢔꢶꢦꣂꢜ꣄,मूसळ् लगि पोट,மூஸள் லகி3 போட்,moosal lagipot',mUsal lagipoT,mūsal lagipoṭ,muːs̪əl ləgɪpoːʈ,faint,மூர்ச்சி,,,,Simple-Verbs,words
ꢨꢹꢜ꣄,बूट,பூ3ட்,boot',bUT,būṭ,buːʈ,"sink, drown",மூழ்கு,,,,Simple-Verbs,words
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢒꢿꢬ꣄,हरुम्बम्केर्,ஹரும்ப3ம்கேர்,harumbam ker,harumbam ker,harumbam ker,ɦəɾumbəm keːɾ,start,மூள்,,,,Simple-Verbs,words
ꢱꢮ꣄ꢬꢶ꣄,सव्रि,ஸவ்ரி,savri,savri,savri,s̪əʋɾɪ,wiping,மெழுகு,,,,Simple-Verbs,words
ꢗꣁꢮ꣄ꢬꢶ,चा॑व्रि,சொர்வி,cho'vri,cOvri,cŏvri,t͡ʃoʋɾɪ,graze,மேய்,,,,Simple-Verbs,words
ꢂꢱ꣄ꢒꢶꢦꣁꢒꢸꢪ꣄ ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,अस्कि पोकुम उलास केर,அஸ்கி போகும் உலாஸ் கேர்,askipo'kum ulaas ker,askipOkum ulAs ker,askipŏkum ulās ker,əs̪kɪpokum ulɑːs̪ keːɾ,Move around,மேவு,,,,Simple-Verbs,words
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,கு3த்3தி3,guddi,guddi,guddi,gud̪d̪ɪ,beat,மொத்து,,,,Simple-Verbs,words
ꢙꢾꢡꣁꢪꢷꢳ꣄,ज॑ता॑मीळ,ஜெதொமீள்,je'to'meel',jEtOmIL,jĕtŏmīl̤,d͡ʒet̪omiːɭ,"crowd, swarm",மொய்,,,,Simple-Verbs,words
ꢪꢶꢛ꣄ꢗꢶ,मिञ्चि,மிஞ்சி,minchi,miJci,miñci,mɪɲt͡ʃɪ,Take out water,மொள்,,,,Simple-Verbs,words
ꢤꢶꢒ꣄ꢒꢶ,धिक्कि,தி4க்கி,dhikki,dhikki,dhikki,d̪ʰɪkkɪ,dash,மோது,,,,Simple-Verbs,words
ꢩꢥ꣄ꢣꢶ,भन्दि,ப4ந்தி3,bhandi,bhandi,bhandi,bʰən̪d̪ɪ,compose,யா,,,,Simple-Verbs,words
ꢬꢵꢗ꣄,राच,ராச்,raach,rAc,rāc,ɾɑːt͡ʃ,compose,யா,,,,Simple-Verbs,words
ꢩꢷꢔ꣄ꢪꢵꢫ꣄,भीग्माय्,பீ4க்3மாய்,bheegmaay,bhIgmAy,bhīgmāy,bʰiːgmɑːj,beg,யாசி,,,,Simple-Verbs,words
ꢂꢥꢸꢪꢵꢥ꣄ ꢒꢿꢬ꣄,अनुमान्केर्,அனுமான் கேர்,anumaan ker,anumAn ker,anumān ker,ən̪umɑːn̪ keːɾ,guess,யூகி,,,,Simple-Verbs,words
ꢇꢲꢥꣁ ꢒꢿꢬ꣄,ऊहना॑ केर,ஊஹனொ கேர்,oohano' ker,UhanO ker,ūhanŏ ker,uːɦən̪o keːɾ,guess,யூகி,,,,Simple-Verbs,words
ꢗꢶꢥ꣄ꢡꣁꢒꢿꢬ꣄,चिन्ता॑ केर,சிந்தொகேர்,chinto'ker,cintOker,cintŏker,t͡ʃɪn̪t̪okeːɾ,think,யோசி,,,,Simple-Verbs,words
ꢬꢱꢶꢛ꣄ꢗꢶ,रसिञ्चि,ரஸிஞ்சி,rasinchi,rasiJci,rasiñci,ɾəs̪ɪɲt͡ʃɪ,enjoy,ரசி,,,,Simple-Verbs,words
ꢬꢱꢥꣁ ꢒꢿꢬ꣄,रसना॑ केर,ரஸனொ கேர்,rasano' ker,rasanO ker,rasanŏ ker,ɾəs̪ən̪o keːɾ,enjoy,ரசி,,,,Simple-Verbs,words
ꢭꢔꢶꢶꢛ꣄ꢗꢶ,लगिञ्चि,லகி3ஞ்சி,lagiinchi,lagiiJci,lagiiñci,ləgɪɪɲt͡ʃɪ,involve,லயி,,,,Simple-Verbs,words
ꢮꢒꢸꢠ꣄ꢜ ꢨꢸꢣ꣄ꢤꢶ,वकुण्ट बुद्धि,வகு3ண்டபு3த்3தி4,vakunt'a buddhi,vakuNTa buddhi,vakuṇṭa buddhi,ʋəkuɳʈə bud̪d̪ʰɪ,be crooked,வக்கரி,,,,Simple-Verbs,words
ꢦꢣꢮꢶ ꢓꢳ꣄ꢳꢿ,पदवि खळ्ळे,பத3வி க2ள்ளே,padavi khal'l'e,padavi khaLLe,padavi khal̤l̤e,pəd̪əʋɪ kʰəɭɭeː,Assume,வகி,,,,Simple-Verbs,words
ꢩꢵꢖ꣄ꢔꢸ ꢒꢿꢬ꣄,भाङ्गु केर,பா4ங்கு3 கேர்,bhaangu ker,bhAGgu ker,bhāṅgu ker,bʰɑːŋgu keːɾ,Divide,வகிர்,,,,Simple-Verbs,words
ꢮꢜꣁ ꢒꢿꢬ꣄,वटा॑ केर्,வடொ கேர்,vat'o' ker,vaTO ker,vaṭŏ ker,ʋəʈo keːɾ,Divide,வகு,,,,Simple-Verbs,words
ꢡꢿꢳ꣄,तेळ्,தேள்,tel',teL,tel̤,t̪eːɭ,Stir in a pan,வதக்கு,,,,Simple-Verbs,words
ꢩꢸꢛ꣄ꢗꢳ꣄ꢳꢿ,भुञ्चळ्ळे,பு4ஞ்ஜள்ளெ,bhunchal'l'e,bhuJcaLLe,bhuñcal̤l̤e,bʰuɲt͡ʃəɭɭeː,be roasted,வதங்கு,,,,Simple-Verbs,words
ꢮꢵꢱ꣄ ꢒꢿꢬ꣄,वास्केर,வாஸ் கேர்,vaas ker,vAs ker,vās ker,ʋɑːs̪ keːɾ,live,வசி,,,,Simple-Verbs,words
ꢏꢜ꣄ꢗꢫꢶ ꢙꢵ,आ॑ट्चयि जा,ஒட்சயி ஜா,o't'chayi jaa,OTcayi jA,ŏṭcayi jā,oʈt͡ʃəjɪ d͡ʒɑː,be strained,வடி,,,,Simple-Verbs,words
ꢏꢜ꣄ꢗꢶ,आ॑ट्चि,ஒட்சி,o't'chi,OTci,ŏṭci,oʈt͡ʃɪ,strain,வடி,,,,Simple-Verbs,words
ꢗꢶꢡ꣄ꢬꢮꢤꣁ ꢒꢿꢬ꣄,चित्रवधा॑ केर,சித்ரவதொ4 கேர்,chitravadho' ker,citravadhO ker,citravadhŏ ker,t͡ʃɪt̪ɾəʋəd̪ʰo keːɾ,torment,வதை,,,,Simple-Verbs,words
ꢱꢸꢒ꣄ꢒꢶ ꢙꢵ,सुक्कि जा,ஸுக்கி ஜா,sukki jaa,sukki jA,sukki jā,s̪ukkɪ d͡ʒɑː,Go dry,வரள்,,,,Simple-Verbs,words
ꢮꢾꢒ꣄ꢒꢶ ꢲꢿꢜ꣄,व॑क्कि हेट्,வெக்கிஹேட்,ve'kki het',vEkki heT,vĕkki heṭ,ʋekkɪ ɦeːʈ,select,வரி,,,,Simple-Verbs,words
ꢥꢴꢶꢶꢥꢵꢞ꣄,न्हिनाड्,நி:னாட்3,nhiinaad',nhiinAD,nhiināḍ,n̪ɦɪɪn̪ɑːɖ,rub with hand,வருடு,,,,Simple-Verbs,words
ꢮꢬ꣄ꢠꢥꣁ ꢒꢿꢬ꣄,वर्णना॑ केर,வர்ணனொகேர்,varnano' ker,varNanO ker,varṇanŏ ker,ʋəɾɳən̪o keːɾ,describe,வர்ணி,,,,Simple-Verbs,words
